scenario,run,agents,observations,states,missing,RFN,KL,Inaccuracy
outlier,4,300,300,4,0,0.797735114,2.313656239,0.282041954
outlier,4,300,300,8,0.6,0.794428175,3.38865691,0.198607044
outlier,4,300,500,8,0.2,0.798915589,4.097746012,0.199728897
outlier,4,150,150,32,0,0.81963607,16.10105251,0.102454509
outlier,4,300,500,32,0.8,0.83009854,15.33653162,0.103762318
outlier,4,300,300,16,0.2,0.818962072,7.854639376,0.144773409
outlier,4,150,500,4,0,0.744074107,1.919648201,0.263069923
outlier,4,150,150,32,0.2,0.822070639,16.42995905,0.10275883
outlier,4,50,300,32,0,0.806381732,15.28290952,0.100797716
outlier,4,300,500,4,0.8,0.770759021,1.993395258,0.272504465
outlier,4,150,500,8,0.8,0.795908555,3.960263659,0.198977139
outlier,4,150,150,32,0.4,0.819636264,16.25630939,0.102454533
outlier,4,50,300,32,0.2,0.808199088,15.72056497,0.101024886
outlier,4,300,500,16,0.6,0.798133568,6.91792745,0.141091415
outlier,4,300,150,32,0,0.833825497,16.28283981,0.104228187
outlier,4,300,300,8,0.8,0.792683949,3.368697565,0.198170987
outlier,4,300,300,4,0.2,0.797300388,2.305861671,0.281888256
outlier,4,150,150,32,0.6,0.825739713,16.46212651,0.103217464
outlier,4,50,300,32,0.4,0.806620717,17.22525324,0.10082759
outlier,4,150,500,4,0.2,0.744272032,1.919700606,0.2631399
outlier,4,150,150,32,0.8,0.827095689,16.49224203,0.103386961
outlier,4,50,300,32,0.6,0.818688397,19.22798225,0.10233605
outlier,4,300,300,16,0.4,0.820141384,7.873995645,0.144981884
outlier,4,300,150,32,0.2,0.83985052,16.65107856,0.104981315
outlier,4,300,500,8,0.4,0.798744783,4.096172315,0.199686196
outlier,4,50,300,32,0.8,0.820459533,22.31212052,0.102557442
outlier,4,300,300,4,0.4,0.798383822,2.311661468,0.282271307
outlier,4,300,150,32,0.4,0.843748515,16.97147088,0.105468564
outlier,4,150,500,4,0.4,0.743973029,1.916885733,0.263034187
outlier,4,50,300,32,0,0.806381732,15.28290952,0.100797716
outlier,4,300,500,32,0,0.820823339,14.61224503,0.102602917
outlier,4,300,500,16,0.8,0.798520004,6.950920267,0.141159727
outlier,4,300,500,4,0,0.768262239,1.976432394,0.271621719
outlier,4,50,300,32,0.2,0.80984458,15.54563694,0.101230573
outlier,4,150,500,16,0,0.813098639,7.856406471,0.14373689
outlier,4,300,150,32,0.6,0.844952069,17.2957726,0.105619009
outlier,4,300,300,16,0.6,0.820850033,7.903073975,0.145107156
outlier,4,50,300,32,0.4,0.808700154,15.53492435,0.101087519
outlier,4,150,500,4,0.6,0.740146197,1.895159841,0.261681197
outlier,4,300,300,4,0.6,0.795680936,2.283870098,0.281315693
outlier,4,300,150,32,0.8,0.851263393,17.854781,0.106407924
outlier,4,300,150,64,0,0.847280714,32.65881099,0.074889742
outlier,4,50,300,32,0.6,0.818155437,15.78676882,0.10226943
outlier,4,300,500,8,0.6,0.801440663,4.133970538,0.200360166
outlier,4,300,300,8,0,0.805028271,4.828890084,0.201257068
outlier,4,150,500,16,0.2,0.812272258,7.81753076,0.143590805
outlier,4,50,300,32,0.8,0.817006565,16.13437582,0.102125821
outlier,4,150,500,4,0.8,0.742173139,1.908197756,0.26239783
outlier,4,300,300,16,0.8,0.820770316,7.908402659,0.145093064
outlier,4,150,150,64,0,0.860254168,43.88563527,0.076036445
outlier,4,300,150,32,0,0.833825497,16.28283981,0.104228187
outlier,4,300,150,64,0.2,0.85373192,35.21000798,0.075459954
outlier,4,300,300,4,0.8,0.796867177,2.297402097,0.281735092
outlier,4,150,500,8,0,0.74555257,3.324352678,0.186388142
outlier,4,300,500,16,0,0.800332339,6.959773256,0.141480106
outlier,4,300,500,4,0.2,0.767559614,1.972569478,0.271373304
outlier,4,150,150,64,0.2,0.874330775,64.01224093,0.077280653
outlier,4,300,500,32,0.2,0.820769103,14.61105197,0.102596138
outlier,4,300,150,32,0.2,0.833306506,16.27046748,0.104163313
outlier,4,300,300,8,0.2,0.806325382,4.846566172,0.201581346
outlier,4,50,150,64,0,0.902444841,206.3656814,0.079765608
outlier,4,150,500,16,0.4,0.809547471,7.783920621,0.143109127
outlier,4,300,150,64,0.4,0.869861957,56.68376643,0.076885661
outlier,4,150,150,64,0.4,0.89241843,124.1579847,0.07887939
outlier,4,300,500,8,0.8,0.803088572,4.147918479,0.200772143
outlier,4,50,150,64,0.2,0.924371042,307.0675502,0.081703629
outlier,4,50,150,64,0.4,0.968801997,448.1248067,0.085630808
outlier,4,150,150,64,0.6,0.923391967,244.0100185,0.08161709
outlier,4,300,150,32,0.4,0.831528612,16.12603291,0.103941076
outlier,4,300,150,64,0.6,0.901008254,133.0460027,0.079638631
outlier,4,150,500,8,0.2,0.743191024,3.303438893,0.185797756
outlier,4,300,300,4,0,0.797735114,2.313656239,0.282041954
outlier,4,50,150,64,0.6,1.026261411,565.0807233,0.09070955
outlier,4,300,300,8,0.4,0.806659386,4.862451805,0.201664846
outlier,4,150,150,64,0.8,0.954658924,368.6653324,0.084380725
outlier,4,150,500,16,0.6,0.810844179,7.797375996,0.143338354
outlier,4,50,150,64,0.8,1.070773091,654.3643045,0.094643864
outlier,4,150,300,32,0,0.823830817,16.26521418,0.102978852
outlier,4,300,150,64,0.8,0.94295135,293.0385631,0.083345912
outlier,4,300,150,32,0.6,0.831630499,16.19150285,0.103953812
outlier,4,150,500,32,0,0.814742153,14.68497372,0.101842769
outlier,4,150,300,64,0,0.838447299,31.85812585,0.074108971
outlier,4,50,150,64,0,0.902444841,206.3656814,0.079765608
outlier,4,150,150,64,0,0.860254168,43.88563527,0.076036445
outlier,4,300,500,4,0.4,0.768284762,1.976230203,0.271629682
outlier,4,150,500,8,0.4,0.743313824,3.278151939,0.185828456
outlier,4,50,150,64,0.2,0.915569327,240.4592198,0.08092566
outlier,4,300,300,32,0,0.820571982,14.64293552,0.102571498
outlier,4,300,150,32,0.8,0.830749472,16.1155341,0.103843684
outlier,4,300,300,4,0.2,0.797584174,2.304340749,0.281988589
outlier,4,300,500,16,0.2,0.801452304,6.988863989,0.14167809
outlier,4,150,300,32,0.2,0.831235927,16.80719263,0.103904491
outlier,4,150,500,16,0.8,0.812854217,7.843053782,0.143693682
outlier,4,150,150,64,0.2,0.864421987,48.06209816,0.076404831
outlier,4,300,150,64,0,0.847280714,32.65881099,0.074889742
outlier,4,50,150,64,0.4,0.928908013,272.4004511,0.082104644
outlier,4,300,300,8,0.6,0.804950382,4.84521294,0.201237596
outlier,4,300,500,32,0.4,0.820817599,14.63256451,0.1026022
outlier,4,50,500,64,0,0.829986315,33.06446761,0.073361119
outlier,4,50,150,64,0.6,0.944784943,314.0770305,0.08350798
outlier,4,150,300,64,0.2,0.845724642,34.22678755,0.074752204
outlier,4,300,500,8,0,0.798117044,4.084020611,0.199529261
outlier,4,150,150,64,0.4,0.864743967,49.80658699,0.07643329
outlier,4,150,500,32,0.2,0.815839383,14.7867278,0.101979923
outlier,4,50,150,64,0.8,0.943320955,331.3591531,0.083378581
outlier,4,150,500,8,0.6,0.744885848,3.305782523,0.186221462
outlier,4,150,300,32,0.4,0.830462404,16.63381464,0.1038078
outlier,4,300,150,64,0.2,0.848379517,32.86016676,0.074986864
outlier,4,300,300,4,0.4,0.798670179,2.324849418,0.28237255
outlier,4,150,150,64,0.6,0.868200464,54.52500671,0.076738804
outlier,4,300,300,8,0.8,0.804121705,4.824896969,0.201030426
outlier,4,50,500,64,0.2,0.845724274,51.94799009,0.074752171
outlier,4,150,500,16,0,0.813098639,7.856406471,0.14373689
outlier,4,300,300,32,0.2,0.820506799,14.69296002,0.10256335
outlier,4,150,300,64,0.4,0.858287639,49.95788822,0.075862626
outlier,4,150,300,32,0.6,0.832180168,17.0610375,0.104022521
outlier,4,300,300,16,0,0.810626116,7.790368213,0.143299806
outlier,4,150,150,64,0.8,0.869856434,56.35332926,0.076885173
outlier,4,150,500,8,0.8,0.743300424,3.294822635,0.185825106
outlier,4,300,500,4,0.6,0.767056324,1.96674782,0.271195364
outlier,4,300,150,64,0.4,0.84864729,32.9221152,0.075010532
outlier,4,150,500,32,0.4,0.819551828,14.96659817,0.102443979
outlier,4,300,300,4,0.6,0.79946631,2.341755725,0.282654024
outlier,4,150,300,32,0.8,0.835685573,17.39723481,0.104460697
outlier,4,50,500,64,0.4,0.869842067,118.6564372,0.076883903
outlier,4,150,300,64,0.6,0.885693351,113.8412473,0.078284972
outlier,4,300,500,16,0.4,0.800920491,6.976441424,0.141584078
outlier,4,150,500,16,0.2,0.812432736,7.827931479,0.143619174
outlier,4,300,300,8,0,0.805028271,4.828890084,0.201257068
outlier,4,300,300,32,0.4,0.821091648,14.76167206,0.102636456
outlier,4,300,500,32,0.6,0.820843295,14.62209643,0.102605412
outlier,4,300,150,64,0.6,0.848652427,33.04511994,0.075010986
outlier,4,300,500,8,0.2,0.798211432,4.078950313,0.199552858
outlier,4,50,300,32,0,0.807514535,14.56296776,0.100939317
outlier,4,150,500,8,0,0.74555257,3.324352678,0.186388142
outlier,4,150,300,32,0,0.823830817,16.26521418,0.102978852
outlier,4,300,300,16,0.2,0.809928923,7.754423098,0.143176558
outlier,4,150,300,64,0.8,0.931488273,284.9223012,0.082332709
outlier,4,150,500,32,0.6,0.81934308,15.14377252,0.102417885
outlier,4,300,300,4,0.8,0.798511925,2.329455223,0.282316599
outlier,4,50,500,32,0,0.795292687,13.61555814,0.099411586
outlier,4,50,500,64,0.6,0.930662455,284.3270184,0.082259717
outlier,4,50,300,32,0.2,0.810045319,14.6738003,0.101255665
outlier,4,300,150,32,0,0.824987334,15.73486603,0.103123417
outlier,4,300,150,64,0.8,0.849370525,33.11555797,0.075074457
outlier,4,300,500,4,0.8,0.766726219,1.966107677,0.271078654
outlier,4,150,500,16,0.4,0.813637255,7.868855717,0.143832105
outlier,4,50,300,32,0.4,0.804327417,15.08236674,0.100540927
outlier,4,300,300,32,0.6,0.822502829,14.91605057,0.102812854
outlier,4,150,300,32,0.2,0.823166422,16.22523477,0.102895803
outlier,4,300,300,8,0.2,0.80462939,4.826939788,0.201157348
outlier,4,50,500,32,0.2,0.798180955,13.87304081,0.099772619
outlier,4,150,300,64,0,0.838447299,31.85812585,0.074108971
outlier,4,150,500,8,0.2,0.746321163,3.341635963,0.186580291
outlier,4,50,500,64,0.8,1.002200202,526.7311055,0.08858282
outlier,4,150,500,32,0.8,0.82561582,15.55620721,0.103201978
outlier,4,300,300,16,0.4,0.808117296,7.712169404,0.142856305
outlier,4,50,300,32,0.6,0.816567933,15.94195826,0.102070992
outlier,4,300,150,32,0.2,0.82447383,15.78210228,0.103059229
outlier,4,300,500,16,0.6,0.801055589,6.972183286,0.14160796
outlier,4,50,500,32,0.4,0.806242302,14.37610772,0.100780288
outlier,4,50,300,32,0.8,0.817633402,16.13900646,0.102204175
outlier,4,150,300,32,0.4,0.822887012,16.25463791,0.102860876
outlier,4,300,300,32,0.8,0.823864373,15.00905926,0.102983047
outlier,4,150,500,16,0.6,0.813730205,7.863822647,0.143848536
outlier,4,50,300,64,0,0.856635808,74.44485959,0.075716624
outlier,4,300,150,32,0.4,0.824587889,15.89446324,0.103073486
outlier,4,300,500,8,0.4,0.796850751,4.07190494,0.199212688
outlier,4,300,300,8,0.4,0.805027736,4.822159636,0.201256934
outlier,4,300,500,32,0.8,0.821037938,14.6503984,0.102629742
outlier,4,50,300,32,0,0.807514535,14.56296776,0.100939317
outlier,4,150,300,64,0.2,0.838587206,32.00376553,0.074121338
outlier,4,50,500,64,0,0.829986315,33.06446761,0.073361119
outlier,4,50,500,32,0.6,0.814952205,16.12003015,0.101869026
outlier,4,150,500,8,0.4,0.747487339,3.352805061,0.186871835
outlier,4,300,300,16,0.6,0.808655237,7.707660381,0.1429514
outlier,4,150,300,32,0.6,0.823593145,16.27829596,0.102949143
outlier,4,50,300,32,0.2,0.810975945,14.73276095,0.101371993
outlier,4,150,500,32,0,0.814742153,14.68497372,0.101842769
outlier,4,50,300,64,0.2,0.878767572,127.0825157,0.077672814
outlier,4,300,150,32,0.6,0.824797669,16.00295782,0.103099709
outlier,4,50,500,32,0.8,0.827852467,15.76935799,0.103481558
outlier,4,150,500,16,0.8,0.814176611,7.892468551,0.143927451
outlier,4,50,300,32,0.4,0.81369061,16.45287037,0.101711326
outlier,4,300,300,8,0.6,0.804323733,4.807586005,0.201080933
outlier,4,150,300,64,0.4,0.841034223,32.13823382,0.074337625
outlier,4,300,150,32,0.8,0.823695611,16.10158254,0.102961951
outlier,4,50,500,64,0.2,0.830220965,33.78659668,0.073381859
outlier,4,50,300,64,0.4,0.903445231,231.1543422,0.079854031
outlier,4,150,500,8,0.6,0.74757215,3.363425187,0.186893037
outlier,4,150,300,32,0.8,0.822080607,16.18688612,0.102760076
outlier,4,300,300,32,0,0.820571982,14.64293552,0.102571498
outlier,4,50,300,32,0.6,0.816563515,15.43897299,0.102070439
outlier,4,300,300,16,0.8,0.807583322,7.679667806,0.142761911
outlier,4,50,500,32,0,0.795292687,13.61555814,0.099411586
outlier,4,300,500,16,0.8,0.801318849,6.979135026,0.141654498
outlier,4,50,150,64,0,0.910399931,211.5531683,0.080468746
outlier,4,50,300,32,0.8,0.823049534,17.62227069,0.102881192
outlier,4,50,300,64,0.6,0.96715694,386.8714465,0.085485404
outlier,4,300,150,32,0,0.824987334,15.73486603,0.103123417
outlier,4,50,150,64,0.2,0.934339871,297.0569436,0.082584757
outlier,4,150,500,32,0.2,0.813616609,14.65616717,0.101702076
outlier,4,300,500,8,0.6,0.796562285,4.065303061,0.199140571
outlier,4,300,300,8,0.8,0.805956939,4.835655793,0.201489235
outlier,4,50,500,32,0.2,0.798138587,13.77900652,0.099767323
outlier,4,300,500,4,0,0.768304302,2.260652186,0.271636591
outlier,4,150,500,8,0.8,0.747914517,3.357991743,0.186978629
outlier,4,50,500,64,0.4,0.830829673,33.80833083,0.073435662
outlier,4,50,150,64,0.4,0.964336592,394.6440541,0.085236118
outlier,4,150,300,64,0.6,0.841382302,32.21351447,0.074368391
outlier,4,50,300,64,0.8,1.00951725,524.7221737,0.089229562
outlier,4,50,150,64,0.6,0.995037002,480.9474707,0.087949676
outlier,4,300,150,32,0.2,0.827670107,15.85686323,0.103458763
outlier,4,300,300,64,0,0.834667421,29.68632423,0.073774874
outlier,4,300,300,32,0.2,0.821512073,14.69667138,0.102689009
outlier,4,300,300,16,0,0.810626116,7.790368213,0.143299806
outlier,4,50,500,32,0.4,0.794755195,13.79787556,0.099344399
outlier,4,50,150,64,0.8,1.024598698,550.762345,0.090562586
outlier,4,150,150,64,0,0.85191411,44.40495209,0.075299281
outlier,4,50,300,64,0,0.856635808,74.44485959,0.075716624
outlier,4,50,150,64,0,0.910399931,211.5531683,0.080468746
outlier,4,50,500,64,0.6,0.831317784,34.77750511,0.073478805
outlier,4,300,150,32,0.4,0.827569073,15.93440435,0.103446134
outlier,4,150,500,32,0.4,0.815099766,14.6808421,0.101887471
outlier,4,150,300,64,0.8,0.840967706,32.16338314,0.074331746
outlier,4,150,150,64,0.2,0.863848548,65.27889894,0.076354146
outlier,4,50,150,64,0.2,0.921961713,266.0239499,0.081490672
outlier,4,50,500,32,0.6,0.791650788,13.64355429,0.098956348
outlier,4,50,300,64,0.2,0.859374949,83.87972823,0.075958732
outlier,4,50,150,64,0.4,0.936494337,322.1958873,0.082775187
outlier,4,150,150,64,0.4,0.879939466,98.6864668,0.077776395
outlier,4,300,500,8,0.8,0.796097292,4.060351432,0.199024323
outlier,4,300,150,32,0.6,0.8298371,16.00833476,0.103729637
outlier,4,300,300,16,0.2,0.810527177,7.800051119,0.143282316
outlier,4,50,150,64,0.6,0.961102646,373.2200679,0.084950275
outlier,4,50,500,32,0.8,0.791307477,13.67807898,0.098913435
outlier,4,300,500,4,0.2,0.767308135,2.257815803,0.271284393
outlier,4,300,300,64,0.2,0.836546715,30.231372,0.073940982
outlier,4,50,500,64,0.8,0.831688627,34.9945683,0.073511583
outlier,4,50,300,64,0.4,0.863725928,92.99427018,0.076343308
outlier,4,150,150,64,0.6,0.89788273,178.2356385,0.079362371
outlier,4,50,150,64,0.8,0.970285332,405.9282963,0.085761917
outlier,4,300,300,32,0.4,0.821841432,14.70164608,0.102730179
outlier,4,300,150,32,0.8,0.832770467,16.23073544,0.104096308
outlier,4,150,500,32,0.6,0.815298642,14.68731406,0.10191233
outlier,4,150,150,64,0.8,0.919813429,247.2939107,0.081300789
outlier,4,50,300,64,0.6,0.865959592,101.430873,0.076540737
outlier,4,300,150,64,0,0.844317282,32.14452726,0.074627809
outlier,4,150,150,64,0,0.85191411,44.40495209,0.075299281
outlier,4,300,300,16,0.4,0.812266648,7.840975132,0.143589814
outlier,4,50,300,64,0.8,0.867010227,103.9544285,0.076633601
outlier,4,300,300,64,0.4,0.83840737,31.33343344,0.074105442
outlier,4,150,150,64,0.2,0.855190277,50.64187735,0.075588855
outlier,4,300,300,32,0.6,0.821812849,14.69889749,0.102726606
outlier,4,150,500,64,0,0.833786431,29.97979462,0.073697005
outlier,4,150,500,32,0.8,0.815167971,14.69053766,0.101895996
outlier,4,300,150,64,0.2,0.849220216,34.08655963,0.075061172
outlier,4,300,500,4,0.4,0.767924607,2.265725146,0.271502349
outlier,4,150,150,64,0.4,0.860158791,55.49752873,0.076028014
outlier,4,300,300,16,0.6,0.812302864,7.857211208,0.143596216
outlier,4,300,150,64,0.4,0.855981797,42.56303439,0.075658817
outlier,4,150,150,64,0.6,0.859575875,67.0876811,0.075976491
outlier,4,150,500,16,0,0.801280156,7.477567662,0.141647658
outlier,4,300,300,64,0.6,0.851986533,39.35547187,0.075305682
outlier,4,300,300,32,0.8,0.822028628,14.71803167,0.102753578
outlier,4,150,150,64,0.8,0.864107159,67.81128877,0.076377004
outlier,4,300,150,64,0.6,0.873086798,66.45979219,0.077170699
outlier,4,150,500,64,0.2,0.834520456,30.74820845,0.073761884
outlier,4,300,300,16,0.8,0.812965809,7.888576519,0.143713409
outlier,4,150,300,32,0,0.822869554,15.23498497,0.102858694
outlier,4,300,500,4,0.6,0.767535566,2.254831557,0.271364802
outlier,4,300,150,64,0.8,0.893771769,129.4143336,0.07899901
outlier,4,150,500,16,0.2,0.801274855,7.488589363,0.141646721
outlier,4,300,300,64,0.8,0.879262928,97.51439735,0.077716597
outlier,4,300,150,32,0,0.828272076,15.80018539,0.10353401
outlier,4,150,300,32,0.2,0.822780346,15.32099536,0.102847543
outlier,4,300,500,16,0,0.813012325,7.726270487,0.143721632
outlier,4,300,500,8,0,0.766066186,3.369222296,0.191516546
outlier,4,300,150,64,0,0.844317282,32.14452726,0.074627809
outlier,4,300,150,32,0.2,0.829702038,15.8568853,0.103712755
outlier,4,150,500,64,0.4,0.842656135,34.24136412,0.074480983
outlier,4,150,500,16,0.4,0.800745341,7.469989659,0.141553115
outlier,4,150,300,32,0.4,0.822538333,15.34934964,0.102817292
outlier,4,300,500,4,0.8,0.767382822,2.261284817,0.271310799
outlier,4,300,150,32,0.4,0.828582787,15.80664672,0.103572848
outlier,4,300,150,64,0.2,0.846500602,33.31174363,0.07482079
outlier,4,300,300,64,0,0.834667421,29.68632423,0.073774874
outlier,4,150,300,32,0.6,0.824459359,15.5061388,0.10305742
outlier,4,150,500,16,0.6,0.802482627,7.515079542,0.141860227
outlier,4,300,150,32,0.6,0.832520584,15.98785167,0.104065073
outlier,4,50,150,64,0,0.920256585,228.3853172,0.081339959
outlier,4,150,500,64,0.6,0.858356769,54.88156782,0.075868737
outlier,4,300,150,64,0.4,0.847137216,33.43214682,0.074877059
outlier,4,150,300,32,0.8,0.827203871,15.73452006,0.103400484
outlier,4,50,150,64,0.2,0.935793155,297.9460966,0.082713211
outlier,4,300,150,32,0.8,0.831474182,16.13018993,0.103934273
outlier,4,300,500,16,0.2,0.812825143,7.714454372,0.143688543
outlier,4,50,150,64,0.4,0.959198686,374.9919699,0.084781987
outlier,4,300,500,8,0.2,0.766099717,3.364798649,0.191524929
outlier,4,50,150,64,0.6,0.977514724,429.6953743,0.086400911
outlier,4,150,500,16,0.8,0.803283036,7.543382531,0.14200172
outlier,4,300,150,64,0.6,0.847695337,33.70205711,0.07492639
outlier,4,300,500,4,0,0.768304302,2.260652186,0.271636591
outlier,4,150,300,32,0,0.822869554,15.23498497,0.102858694
outlier,4,300,300,64,0.2,0.836419269,29.84948292,0.073929717
outlier,4,300,150,32,0,0.828272076,15.80018539,0.10353401
outlier,4,50,150,64,0.8,0.999080925,479.1781132,0.088307112
outlier,4,150,500,64,0.8,0.886012793,132.1624291,0.078313207
outlier,4,300,300,16,0,0.800709324,6.902747488,0.141546748
outlier,4,50,150,64,0,0.920256585,228.3853172,0.081339959
outlier,4,300,150,64,0.8,0.849746615,34.03851099,0.075107699
outlier,4,50,150,64,0.2,0.935000724,293.5935363,0.082643169
outlier,4,300,500,32,0,0.817333364,14.39799254,0.10216667
outlier,4,150,300,32,0.2,0.826547366,15.44630755,0.103318421
outlier,4,300,150,32,0.2,0.829593267,15.92924995,0.103699158
outlier,4,50,150,64,0.4,0.954415624,373.0882094,0.08435922
outlier,4,150,500,16,0,0.801280156,7.477567662,0.141647658
outlier,4,50,150,64,0.6,0.984067835,428.2596587,0.08698013
outlier,4,300,500,16,0.4,0.811647825,7.687457409,0.14348042
outlier,4,300,500,8,0.4,0.767589736,3.392941928,0.191897434
outlier,4,300,150,32,0.4,0.830173213,16.02704016,0.103771652
outlier,4,150,300,32,0.4,0.825400664,15.44193005,0.103175083
outlier,4,50,150,64,0.8,1.005158431,476.2668323,0.088844293
outlier,4,300,300,16,0.2,0.801250248,6.922277051,0.141642371
outlier,4,300,300,64,0.4,0.837714722,30.01401911,0.07404422
outlier,4,150,150,64,0,0.847474254,39.69485597,0.074906849
outlier,4,300,500,4,0.2,0.768913859,2.265550205,0.271852102
outlier,4,150,500,64,0,0.833786431,29.97979462,0.073697005
outlier,4,300,150,32,0.6,0.832088073,16.16904043,0.104011009
outlier,4,150,300,32,0.6,0.824588867,15.36791244,0.103073608
outlier,4,150,500,16,0.2,0.800979988,7.478797126,0.141594595
outlier,4,150,150,64,0.2,0.854359443,52.12470247,0.07551542
outlier,4,300,150,32,0.8,0.831975845,16.25358222,0.103996981
outlier,4,300,300,32,0,0.820664168,14.79176263,0.102583021
outlier,4,300,500,64,0,0.824712985,28.19074885,0.072895018
outlier,4,300,300,16,0.4,0.801179689,6.920670531,0.141629898
outlier,4,150,150,64,0.4,0.862938887,81.32090086,0.076273742
outlier,4,50,500,32,0,0.801859608,14.18417381,0.100232451
outlier,4,300,500,32,0.2,0.817080704,14.37601191,0.102135088
outlier,4,150,300,32,0.8,0.827250039,15.47991467,0.103406255
outlier,4,300,500,16,0.6,0.812457228,7.726769547,0.143623504
outlier,4,300,500,8,0.6,0.766552632,3.374309713,0.191638158
outlier,4,150,150,64,0.6,0.877354466,120.3504655,0.077547912
outlier,4,300,300,64,0.6,0.837367163,30.00104088,0.0740135
outlier,4,150,500,16,0.4,0.802621795,7.508675274,0.141884829
outlier,4,50,500,32,0.2,0.804166788,14.33292634,0.100520848
outlier,4,150,150,64,0.8,0.882584808,154.1621761,0.078010213
outlier,4,150,500,64,0.2,0.834275923,30.02497446,0.07374027
outlier,4,300,300,16,0.6,0.803696013,6.980197354,0.142074725
outlier,4,300,500,4,0.4,0.769200278,2.265408425,0.271953366
outlier,4,50,500,32,0.4,0.809964937,14.81226528,0.101245617
outlier,4,150,150,64,0,0.847474254,39.69485597,0.074906849
outlier,4,300,300,32,0.2,0.821506012,14.86372879,0.102688252
outlier,4,150,500,16,0.6,0.800779092,7.476959854,0.141559082
outlier,4,150,300,64,0,0.835151518,30.64717191,0.073817663
outlier,4,300,500,16,0.8,0.811846985,7.721757424,0.143515627
outlier,4,150,150,64,0.2,0.852725735,47.73446064,0.075371019
outlier,4,300,500,8,0.8,0.767594739,3.391111012,0.191898685
outlier,4,50,500,32,0.6,0.809144233,14.84706148,0.101143029
outlier,4,300,500,32,0.4,0.816964733,14.4411928,0.102120592
outlier,4,300,300,16,0.8,0.804606476,7.005101111,0.142235674
outlier,4,300,300,64,0.8,0.837353448,29.99453013,0.074012288
outlier,4,150,150,64,0.4,0.862142902,57.90018627,0.076203387
outlier,4,300,500,64,0.2,0.828888868,28.80245949,0.073264117
outlier,4,150,500,16,0.8,0.80228252,7.499272372,0.141824853
outlier,4,50,500,32,0.8,0.812373214,15.04561058,0.101546652
outlier,4,300,300,32,0.4,0.821806926,14.89977245,0.102725866
outlier,4,150,500,64,0.4,0.83490174,30.14793374,0.073795585
outlier,4,150,300,64,0.2,0.837035354,32.11938125,0.073984172
outlier,4,150,150,64,0.6,0.869301751,67.49401461,0.076836145
outlier,4,300,500,4,0.6,0.768851248,2.262168016,0.271829966
outlier,4,50,300,64,0,0.852500138,65.38199311,0.075351079
outlier,4,150,500,32,0,0.818740576,14.79688973,0.102342572
outlier,4,50,500,32,0,0.801859608,14.18417381,0.100232451
outlier,4,150,150,64,0.8,0.875228718,78.75379319,0.07736002
outlier,4,300,300,16,0,0.800709324,6.902747488,0.141546748
outlier,4,150,300,64,0.4,0.849226657,36.51871895,0.075061741
outlier,4,50,300,64,0.2,0.86398219,111.1756869,0.076365958
outlier,4,300,300,32,0.6,0.822097922,14.89404934,0.10276224
outlier,4,50,500,32,0.2,0.802242607,14.25372685,0.100280326
outlier,4,300,500,32,0.6,0.820154564,14.597814,0.102519321
outlier,4,300,500,16,0,0.813012325,7.726270487,0.143721632
outlier,4,300,500,8,0,0.766066186,3.369222296,0.191516546
outlier,4,50,300,64,0.4,0.901377918,186.5140322,0.079671305
outlier,4,300,150,64,0,0.832711638,31.37727203,0.073602006
outlier,4,150,500,64,0.6,0.835801731,30.21577154,0.073875134
outlier,4,150,300,64,0.6,0.86165593,69.30545047,0.076160344
outlier,4,150,500,32,0.2,0.818722572,14.80108502,0.102340322
outlier,4,50,500,32,0.4,0.805682477,14.3792514,0.10071031
outlier,4,300,500,4,0.8,0.768720728,2.260175106,0.27178382
outlier,4,300,500,64,0.4,0.835640363,30.03542985,0.073860871
outlier,4,50,300,64,0.6,0.929538479,293.8450751,0.08216037
outlier,4,300,300,32,0.8,0.825157019,15.0732444,0.103144627
outlier,4,300,300,16,0.2,0.800091818,6.873011924,0.141437588
outlier,4,300,150,64,0.2,0.834822269,32.64099374,0.073788561
outlier,4,50,500,32,0.6,0.807887009,14.67611172,0.100985876
outlier,4,150,300,64,0.8,0.870934896,121.0796478,0.076980496
outlier,4,50,300,64,0.8,0.957191073,371.7999028,0.084604537
outlier,4,300,500,32,0.8,0.823824288,14.96179735,0.102978036
outlier,4,300,150,64,0.4,0.84215901,37.41714791,0.074437043
outlier,4,150,500,32,0.4,0.819400926,14.93423713,0.102425116
outlier,4,50,500,32,0.8,0.807431432,14.68257663,0.100928929
outlier,4,50,300,64,0,0.852500138,65.38199311,0.075351079
outlier,4,300,300,16,0.4,0.798944378,6.856593801,0.141234747
outlier,4,150,500,64,0.8,0.836227291,30.26917584,0.073912748
outlier,4,300,300,32,0,0.820664168,14.79176263,0.102583021
outlier,4,150,300,64,0,0.835151518,30.64717191,0.073817663
outlier,4,300,500,8,0.2,0.765197,3.357555661,0.19129925
outlier,4,300,150,64,0.6,0.855548432,53.24064167,0.075620512
outlier,4,300,500,16,0.2,0.813248817,7.737425557,0.143763438
outlier,4,50,300,64,0.2,0.854887146,79.12056278,0.075562062
outlier,4,150,300,32,0,0.809177631,14.0583043,0.101147204
outlier,4,300,500,64,0.6,0.843721661,32.14550782,0.074575163
outlier,4,150,500,32,0.6,0.821587658,15.208328,0.102698457
outlier,4,300,150,64,0.8,0.861361094,69.2787602,0.076134284
outlier,4,300,300,16,0.6,0.799328582,6.885515405,0.141302665
