run,state,missing,SS ratio,agents,observations,Time,RFN,KL,Inaccuracy
3,64,0,0,300,150,0.323553324,0.730139298,29.54228991,0.064535806
3,16,0,0,300,150,0.272623301,0.65651976,5.647744354,0.116057394
3,16,0.2,0,300,150,0,0.65568661,5.622358969,0.115910112
3,64,0.2,0,300,150,0,0.752021931,35.19889021,0.066469976
3,16,0.4,0,300,150,0.196904421,0.663570816,5.798540133,0.117303856
3,64,0.4,0,300,150,0.256175518,0.789040844,53.48136355,0.069742016
3,16,0.6,0,300,150,0,0.661892209,5.793018359,0.117007117
3,32,0,0,50,150,0.084281683,0.712637482,15.35677734,0.089079685
3,64,0.6,0,300,150,0,0.869972474,225.6312185,0.076895429
3,16,0.8,0,300,150,0.143376827,0.707791273,7.290346722,0.125121002
3,32,0.2,0,50,150,0,0.745721176,23.89564531,0.093215147
3,4,0.6,0.2,300,500,0,0.567242793,0.997251666,0.200550613
3,32,0.4,0,50,150,0.066730022,0.806334947,67.50804449,0.100791868
3,32,0.6,0,50,150,0,0.969095989,202.8244196,0.121136999
3,64,0.8,0,300,150,0.208488941,1.325962967,799.9620162,0.117199676
3,32,0.8,0,50,150,0.057099104,1.581327009,462.441983,0.197665876
3,8,0.4,0.8,300,500,0.488281012,0.6905014,3.291125144,0.17262535
3,64,0.2,0.2,50,300,0,0.802360263,102.1464318,0.070919298
3,16,0.2,0.2,300,150,0,0.659317641,5.707970984,0.116551994
3,32,0.2,0.2,50,150,0,0.724078177,18.94337227,0.090509772
3,64,0.4,0.2,50,300,0.219985008,0.858327318,186.3939423,0.075866133
3,32,0.4,0.2,50,150,0.066141844,0.757602547,36.85733267,0.094700318
3,64,0.2,0.2,300,150,0,0.740078086,31.18766615,0.065414279
3,32,0.6,0.2,50,150,0,0.829961389,97.10782629,0.103745174
3,16,0.4,0.2,300,150,0.216114998,0.663343086,5.783316541,0.117263599
3,64,0.6,0.2,50,300,0,0.968682886,423.7909797,0.08562028
3,32,0.8,0.2,50,150,0.057599783,1.149313525,329.4667641,0.143664191
3,4,0.8,0.2,300,500,0.457298756,0.563974726,0.978589902,0.199395177
3,32,0.2,0.4,50,150,0,0.792565499,58.42199577,0.099070687
3,64,0.4,0.2,300,150,0.2621665,0.764196773,39.66581491,0.06754609
3,16,0.6,0.2,300,150,0,0.667262952,5.844477092,0.117956539
3,32,0.4,0.4,50,150,0.07626605,0.792565499,58.42199577,0.099070687
3,64,0.8,0.2,50,300,0.187009096,1.473075284,893.8499763,0.13020269
3,32,0.6,0.4,50,150,0,0.801774384,65.93225133,0.100221798
3,8,0.6,0.8,300,500,0,0.6905014,3.291125144,0.17262535
3,32,0.8,0.4,50,150,0.058115005,1.032140254,259.1376073,0.129017532
3,16,0.8,0.2,300,150,0.153355598,0.699069446,6.683712634,0.123579186
3,64,0.6,0.2,300,150,0,0.805391685,107.4998565,0.07118724
3,32,0.2,0.6,50,150,0,0.892198205,164.0774981,0.111524776
3,64,0.2,0.4,50,300,0,0.892026066,260.9441067,0.07884471
3,32,0.4,0.6,50,150,0.060754061,0.892198205,164.0774981,0.111524776
3,16,0.2,0.4,300,150,0,0.665078997,5.792051408,0.117570467
3,32,0.6,0.6,50,150,0,0.892198205,164.0774981,0.111524776
3,64,0.8,0.2,300,150,0.203151941,1.056272279,545.9840578,0.093362161
3,32,0,0,300,300,0.586679459,0.702945942,13.46129689,0.087868243
3,32,0.8,0.6,50,150,0.058586359,0.986695297,230.3220713,0.123336912
3,64,0.4,0.4,50,300,0.232017517,0.892026066,260.9441067,0.07884471
3,32,0.2,0.8,50,150,0,0.963497087,216.5233786,0.120437136
3,16,0.4,0.4,300,150,0.189383984,0.665078997,5.792051408,0.117570467
3,32,0.4,0.8,50,150,0.058271646,0.963497087,216.5233786,0.120437136
3,64,0.2,0.4,300,150,0,0.768012871,39.15143909,0.067883389
3,32,0.6,0.8,50,150,0,0.963497087,216.5233786,0.120437136
3,64,0.6,0.4,50,300,0,0.923792137,322.8334006,0.081652461
3,32,0.8,0.8,50,150,0.058138847,0.981133073,229.0638288,0.122641634
3,4,0.2,0.4,300,500,0,0.569945006,0.994752157,0.201505989
3,16,0.6,0.4,300,150,0,0.667935907,5.854986038,0.118075502
3,32,0.2,0,300,300,0,0.703513401,13.53359016,0.087939175
3,64,0.4,0.4,300,150,0.253762722,0.768012871,39.15143909,0.067883389
3,64,0.8,0.4,50,300,0.191420078,1.214989508,707.3572913,0.107390915
3,16,0.8,0.4,300,150,0.154397249,0.671644827,5.954847207,0.118731153
3,8,0.8,0.8,300,500,0.503371239,0.691129612,3.295860387,0.172782403
3,64,0.2,0.6,50,300,0,1.107371558,604.1062007,0.097878742
3,64,0.6,0.4,300,150,0,0.785610872,52.98782191,0.069438847
3,32,0.4,0,300,300,0.472162247,0.705640631,13.58411837,0.088205079
3,16,0.2,0.6,300,150,0,0.680389695,6.124873297,0.120277042
3,64,0.4,0.6,50,300,0.196083784,1.107371558,604.1062007,0.097878742
3,16,0.4,0.6,300,150,0.157980442,0.680389695,6.124873297,0.120277042
3,64,0.8,0.4,300,150,0.202669144,0.918773776,310.4101371,0.081208896
3,32,0.6,0,300,300,0,0.720204395,14.31731426,0.090025549
3,64,0.6,0.6,50,300,0,1.107371558,604.1062007,0.097878742
3,16,0,0,50,150,0.060589075,0.666965926,5.775938944,0.117904032
3,16,0.6,0.6,300,150,0,0.680389695,6.124873297,0.120277042
3,16,0.2,0,50,150,0,0.665882665,5.839136834,0.117712537
3,16,0.4,0,50,150,0.047183037,0.686888862,6.196820016,0.121425943
3,4,0.4,0.4,300,500,0.576547146,0.569945006,0.994752157,0.201505989
3,64,0.2,0.6,300,150,0,0.837189305,135.3369848,0.073997779
3,16,0.6,0,50,150,0,0.766069923,12.16145533,0.135423309
3,16,0.8,0,50,150,0.038581848,0.98933076,117.795674,0.174890622
3,32,0.8,0,300,300,0.345384121,0.79602417,43.10702739,0.099503021
3,64,0.8,0.6,50,300,0.191427469,1.165217777,659.1434724,0.102991674
3,16,0.8,0.6,300,150,0.149224043,0.676444065,6.037584771,0.119579546
3,64,0.4,0.6,300,150,0.218057394,0.837189305,135.3369848,0.073997779
3,64,0.2,0.8,50,300,0,1.155039223,650.8695252,0.102092008
3,16,0.2,0.8,300,150,0,0.677362921,6.050257994,0.119741979
3,16,0.2,0.2,50,150,0,0.669660009,5.83862374,0.118380283
3,64,0.6,0.6,300,150,0,0.837189305,135.3369848,0.073997779
3,16,0.4,0.2,50,150,0.05068469,0.679723652,6.020994768,0.120159301
3,64,0.4,0.8,50,300,0.215215921,1.155039223,650.8695252,0.102092008
3,16,0.4,0.8,300,150,0.148879766,0.677362921,6.050257994,0.119741979
3,16,0.6,0.2,50,150,0,0.710103818,6.725639032,0.125529806
3,16,0.8,0.2,50,150,0.040572166,0.805628443,36.42621233,0.142416334
3,64,0.8,0.6,300,150,0.202023506,0.881040611,230.5537849,0.077873724
3,16,0.2,0.4,50,150,0,0.684831537,6.236766295,0.121062256
3,64,0.6,0.8,50,300,0,1.155039223,650.8695252,0.102092008
3,16,0.6,0.8,300,150,0,0.677362921,6.050257994,0.119741979
3,16,0.4,0.4,50,150,0.045571804,0.684831537,6.236766295,0.121062256
3,32,0,0,50,300,0.152861834,0.691857827,12.80265515,0.086482228
3,16,0.6,0.4,50,150,0,0.68578061,6.288606373,0.12123003
3,4,0.6,0.4,300,500,0,0.572014828,0.999065617,0.202237782
3,32,0.2,0,50,300,0,0.703866422,14.05460868,0.087983303
3,64,0.8,0.8,50,300,0.190587282,1.162798213,660.1669446,0.102777813
3,16,0.8,0.4,50,150,0.03970933,0.767399403,22.51373698,0.13565833
3,16,0.8,0.8,300,150,0.157412291,0.67492077,5.995649754,0.119310263
3,64,0.2,0.8,300,150,0,0.874772921,212.0125781,0.077319733
3,16,0.2,0.6,50,150,0,0.700397727,6.634797472,0.123813996
3,32,0.4,0,50,300,0.134425402,0.727038299,20.49787436,0.090879787
3,16,0.4,0.6,50,150,0.05611372,0.700397727,6.634797472,0.123813996
3,32,0.6,0,50,300,0,0.823456272,77.60696086,0.102932034
3,16,0.6,0.6,50,150,0,0.700397727,6.634797472,0.123813996
3,32,0.8,0,50,300,0.121160746,1.169097005,342.0339471,0.146137126
3,64,0.4,0.8,300,150,0.212280035,0.874772921,212.0125781,0.077319733
3,16,0.8,0.6,50,150,0.040552616,0.760359188,8.16652909,0.134413784
3,16,0.2,0.8,50,150,0,0.758465957,8.164230385,0.134079105
3,16,0.4,0.8,50,150,0.039741516,0.758465957,8.164230385,0.134079105
3,16,0.6,0.8,50,150,0,0.758465957,8.164230385,0.134079105
3,64,0.6,0.8,300,150,0,0.874772921,212.0125781,0.077319733
3,16,0.8,0.8,50,150,0.041184902,0.761535016,8.254854171,0.134621643
3,32,0.2,0.2,300,300,0,0.703867461,13.49737623,0.087983433
3,64,0.8,0.8,300,150,0.234575272,0.881892162,227.3412325,0.077948991
3,4,0.8,0.4,300,500,0.494601488,0.572782279,1.002689429,0.202509117
3,32,0.4,0.2,300,300,0.479654551,0.705729513,13.63747392,0.088216189
3,16,0,0,50,300,0.118725538,0.680005323,6.243643837,0.120209094
3,16,0.2,0,50,300,0,0.681228911,6.31930093,0.120425396
3,16,0.4,0,50,300,0.099817753,0.691404401,6.545756851,0.122224185
3,32,0.2,0.2,50,300,0,0.701862576,13.17899671,0.087732822
3,16,0.6,0,50,300,0,0.719808144,7.31949801,0.127245305
3,16,0.8,0,50,300,0.084865808,0.799287432,42.20213126,0.141295391
3,32,0.6,0.2,300,300,0,0.711113817,13.91977157,0.088889227
3,4,0.2,0.6,300,500,0,0.570790161,1.001314409,0.201804797
3,32,0.4,0.2,50,300,0.135843992,0.725618847,15.33176893,0.090702356
3,32,0.6,0.2,50,300,0,0.764345087,44.21782915,0.095543136
3,32,0.8,0.2,300,300,0.3435359,0.740582823,18.93536591,0.092572853
3,32,0.8,0.2,50,300,0.126472235,1.009365843,232.4822439,0.12617073
3,32,0.2,0.4,50,300,0,0.729268747,15.34008763,0.091158593
3,32,0.4,0.4,50,300,0.13335228,0.729268747,15.34008763,0.091158593
3,32,0.2,0.4,300,300,0,0.707623408,13.69947407,0.088452926
3,4,0.4,0.6,300,500,0.493826628,0.570790161,1.001314409,0.201804797
3,32,0.6,0.4,50,300,0,0.738135735,19.30087864,0.092266967
3,32,0.8,0.4,50,300,0.11785531,0.851911161,111.9335398,0.106488895
3,32,0.4,0.4,300,300,0.408110619,0.707623408,13.69947407,0.088452926
3,16,0.2,0.2,50,300,0,0.690147318,6.450252918,0.122001962
3,32,0.2,0.6,50,300,0,0.753128505,24.97583358,0.094141063
3,32,0.4,0.6,50,300,0.118674994,0.753128505,24.97583358,0.094141063
3,16,0.4,0.2,50,300,0.098133326,0.707769578,6.804335691,0.125117167
3,32,0.6,0.6,50,300,0,0.753128505,24.97583358,0.094141063
3,16,0.6,0.2,50,300,0,0.69167087,6.585560636,0.122271291
3,32,0.6,0.4,300,300,0,0.711886809,13.87630068,0.088985851
3,4,0.6,0.6,300,500,0,0.570790161,1.001314409,0.201804797
3,32,0.8,0.6,50,300,0.116170168,0.797320169,59.78701276,0.099665021
3,16,0.8,0.2,50,300,0.085257769,0.78232232,21.33570022,0.138296354
3,16,0.2,0.4,50,300,0,0.693622077,6.547107851,0.122616218
3,32,0.2,0.8,50,300,0,0.797712825,58.10162942,0.099714103
3,16,0.4,0.4,50,300,0.098265648,0.693622077,6.547107851,0.122616218
3,32,0.4,0.8,50,300,0.127200365,0.797712825,58.10162942,0.099714103
3,32,0.8,0.4,300,300,0.348800182,0.734138663,15.03309436,0.091767333
3,16,0.6,0.4,50,300,0,0.698796122,6.631325294,0.123530869
3,32,0.6,0.8,50,300,0,0.797712825,58.10162942,0.099714103
3,16,0.8,0.4,50,300,0.079638243,0.737219739,8.950590357,0.130323269
3,32,0.8,0.8,50,300,0.116860628,0.799876352,61.58142133,0.099984544
3,16,0.2,0.6,50,300,0,0.712092209,7.006033602,0.125881307
3,32,0.2,0.6,300,300,0,0.717712401,14.17067048,0.08971405
3,16,0.4,0.6,50,300,0.083349228,0.712092209,7.006033602,0.125881307
3,4,0.8,0.6,300,500,0.491098404,0.575364557,1.01516175,0.20342209
3,16,0.6,0.6,50,300,0,0.712092209,7.006033602,0.125881307
3,64,0,0,300,300,0.701144695,0.722853118,28.73206542,0.063891793
3,16,0.8,0.6,50,300,0.079749823,0.70687997,6.860446566,0.124959905
3,16,0.2,0.8,50,300,0,0.705326165,6.840736827,0.124685229
3,32,0.4,0.6,300,300,0.372554302,0.717712401,14.17067048,0.08971405
3,16,0.4,0.8,50,300,0.081196308,0.705326165,6.840736827,0.124685229
3,64,0.2,0,300,300,0,0.733851034,29.79578061,0.06486388
3,16,0.6,0.8,50,300,0,0.705326165,6.840736827,0.124685229
3,16,0.8,0.8,50,300,0.078217268,0.712554046,6.962215781,0.125962949
3,32,0.6,0.6,300,300,0,0.717712401,14.17067048,0.08971405
3,4,0.2,0.8,300,500,0,0.576865909,1.019722829,0.203952898
3,64,0.4,0,300,300,0.521276474,0.755831739,33.60805135,0.066806718
3,64,0,0,50,500,0.382480145,0.740966512,35.2813222,0.065492806
3,64,0.6,0,300,300,0,0.806695719,77.33427501,0.071302502
3,32,0.8,0.6,300,300,0.350492954,0.730671772,14.91778521,0.091333972
3,64,0.2,0,50,500,0,0.768083241,58.70093517,0.067889609
3,64,0.8,0,300,300,0.405021429,1.037525095,520.2998652,0.091705129
3,64,0.4,0,50,500,0.345247269,0.829661816,151.3706206,0.073332437
3,32,0.2,0.8,300,300,0,0.729735928,14.83559882,0.091216991
3,4,0.4,0.8,300,500,0.469634295,0.576865909,1.019722829,0.203952898
3,64,0.6,0,50,500,0,0.993928572,467.3097368,0.087851704
3,64,0.8,0,50,500,0.316865206,1.667744429,961.5317842,0.147409174
3,32,0.4,0.8,300,300,0.367490053,0.729735928,14.83559882,0.091216991
3,32,0,0,50,500,0.257786751,0.690723002,12.96783513,0.086340375
3,32,0.6,0.8,300,300,0,0.729735928,14.83559882,0.091216991
3,4,0.6,0.8,300,500,0,0.576865909,1.019722829,0.203952898
3,32,0.2,0,50,500,0,0.702529763,13.5412581,0.08781622
3,32,0.4,0,50,500,0.226115227,0.722687186,14.59201706,0.090335898
3,32,0.6,0,50,500,0,0.75673048,27.12170828,0.09459131
3,32,0.8,0.8,300,300,0.342635393,0.728857409,14.77629886,0.091107176
3,64,0.2,0.2,300,300,0,0.728067056,29.21410484,0.064352644
3,32,0.8,0,50,500,0.192566156,1.02434418,258.8625796,0.128043022
3,4,0.8,0.8,300,500,0.448262215,0.577365947,1.020576744,0.204129688
3,64,0.4,0.2,300,300,0.535881519,0.737994977,30.43415475,0.065230157
3,8,0,0,50,150,0.050101519,0.573383379,2.090313208,0.143345845
3,8,0.2,0,50,150,0,0.568478196,2.076217224,0.142119549
3,8,0.4,0,50,150,0.039573431,0.569154225,2.085862436,0.142288556
3,8,0.6,0,50,150,0,0.588850254,2.323354914,0.147212564
3,8,0.8,0,50,150,0.031067371,0.668786261,9.586589258,0.167196565
3,8,0.2,0.2,50,150,0,0.587586413,2.199009721,0.146896603
3,64,0.6,0.2,300,300,0,0.765504383,38.60941652,0.067661668
3,8,0.4,0.2,50,150,0.041068554,0.596252112,2.259812357,0.149063028
3,8,0.6,0.2,50,150,0,0.583858508,2.15290247,0.145964627
3,8,0.8,0.2,50,150,0.037113905,0.707358297,3.698031601,0.176839574
3,8,0.2,0.4,50,150,0,0.606600446,2.316042404,0.151650111
3,8,0.4,0.4,50,150,0.035546303,0.606600446,2.316042404,0.151650111
3,8,0.6,0.4,50,150,0,0.61316471,2.381352857,0.153291178
3,64,0.8,0.2,300,300,0.417327166,0.892789854,240.5127646,0.07891222
3,8,0.8,0.4,50,150,0.031561136,0.638234273,2.564330264,0.159558568
3,8,0.2,0.6,50,150,0,0.61052107,2.359567739,0.152630268
3,8,0.4,0.6,50,150,0.033086538,0.61052107,2.359567739,0.152630268
3,8,0.6,0.6,50,150,0,0.61052107,2.359567739,0.152630268
3,8,0.8,0.6,50,150,0.03004837,0.625399129,2.518153198,0.156349782
3,8,0.2,0.8,50,150,0,0.61818538,2.451527577,0.154546345
3,8,0.4,0.8,50,150,0.032060385,0.61818538,2.451527577,0.154546345
3,8,0.6,0.8,50,150,0,0.61818538,2.451527577,0.154546345
3,8,0.8,0.8,50,150,0.03056097,0.615071492,2.421640765,0.153767873
3,64,0.2,0.4,300,300,0,0.746145902,31.98462541,0.065950603
3,64,0.2,0.2,50,500,0,0.759556297,46.82018761,0.067135926
3,64,0.4,0.4,300,300,0.511162758,0.746145902,31.98462541,0.065950603
3,64,0.4,0.2,50,500,0.345841408,0.794127772,83.75658543,0.070191642
3,64,0.6,0.4,300,300,0,0.754737949,34.324643,0.06671004
3,64,0.6,0.2,50,500,0,0.884583207,243.0866714,0.078186848
3,32,0.2,0.2,50,500,0,0.694937473,13.15836421,0.086867184
3,64,0.8,0.4,300,300,0.412742853,0.830470122,112.6526757,0.073403882
3,64,0.8,0.2,50,500,0.304094791,1.242332154,746.6340953,0.109807686
3,32,0.4,0.2,50,500,0.221838474,0.708366229,13.80351343,0.088545779
3,64,0.2,0.4,50,500,0,0.802053438,101.4142047,0.070892178
3,32,0.6,0.2,50,500,0,0.740437801,16.56340837,0.092554725
3,64,0.2,0.6,300,300,0,0.78048369,52.1899514,0.068985664
3,64,0.4,0.4,50,500,0.334151268,0.802053438,101.4142047,0.070892178
3,32,0.8,0.2,50,500,0.185825109,0.854289293,122.7572244,0.106786162
3,64,0.4,0.6,300,300,0.426858187,0.78048369,52.1899514,0.068985664
3,32,0.2,0.4,50,500,0,0.709427721,13.91301166,0.088678465
3,64,0.6,0.4,50,500,0,0.834828529,157.9210249,0.073789114
3,32,0.4,0.4,50,500,0.217006207,0.709427721,13.91301166,0.088678465
3,64,0.6,0.6,300,300,0,0.78048369,52.1899514,0.068985664
3,64,0.8,0.4,50,500,0.314021349,0.999855855,461.1945353,0.088375607
3,32,0.6,0.4,50,500,0,0.718115255,16.05566818,0.089764407
3,64,0.2,0.6,50,500,0,0.987357877,439.4196468,0.087270931
3,32,0.8,0.4,50,500,0.190919876,0.76960474,31.71715935,0.096200592
3,64,0.8,0.6,300,300,0.40449667,0.81041402,79.86635933,0.071631156
3,32,0.2,0.6,50,500,0,0.76439363,28.86439344,0.095549204
3,64,0.4,0.6,50,500,0.308025599,0.987357877,439.4196468,0.087270931
3,32,0.4,0.6,50,500,0.192891598,0.76439363,28.86439344,0.095549204
3,64,0.2,0.8,300,300,0,0.809050484,77.04569383,0.071510635
3,64,0.6,0.6,50,500,0,0.987357877,439.4196468,0.087270931
3,32,0.6,0.6,50,500,0,0.76439363,28.86439344,0.095549204
3,64,0.8,0.6,50,500,0.308176041,1.000030492,458.3119626,0.088391043
3,32,0.8,0.6,50,500,0.18790102,0.769912229,31.88599009,0.096239029
3,64,0.4,0.8,300,300,0.421504498,0.809050484,77.04569383,0.071510635
3,32,0.2,0.8,50,500,0,0.766864622,31.42109857,0.095858078
3,64,0.2,0.8,50,500,0,0.993772653,451.2256924,0.087837923
3,32,0.4,0.8,50,500,0.193410635,0.766864622,31.42109857,0.095858078
3,64,0.6,0.8,300,300,0,0.809050484,77.04569383,0.071510635
3,64,0.4,0.8,50,500,0.311654329,0.993772653,451.2256924,0.087837923
3,32,0.6,0.8,50,500,0,0.766864622,31.42109857,0.095858078
3,64,0.6,0.8,50,500,0,0.993772653,451.2256924,0.087837923
3,32,0.8,0.8,50,500,0.187889099,0.768607576,32.54623298,0.096075947
3,64,0.8,0.8,300,300,0.419939995,0.812162126,79.28789915,0.071785668
3,64,0.8,0.8,50,500,0.309938669,0.998674435,458.2240102,0.088271183
3,64,0,0,150,150,0.194028616,0.751358347,36.85311178,0.066411323
3,64,0.2,0,150,150,0,0.79220537,76.67770684,0.070021724
3,64,0.4,0,150,150,0.166046858,0.857240745,196.1974337,0.075770093
3,64,0.6,0,150,150,0,1.046250128,520.9731957,0.09247632
3,64,0.8,0,150,150,0.139250994,1.726377299,968.9684636,0.152591637
3,64,0.2,0.2,150,150,0,0.77090603,54.15632649,0.06813911
3,64,0.4,0.2,150,150,0.162825823,0.809324278,111.702803,0.071534836
3,64,0.6,0.2,150,150,0,0.903887136,297.4295946,0.07989309
3,64,0.8,0.2,150,150,0.137334347,1.332702654,789.1036005,0.117795386
3,64,0.2,0.4,150,150,0,0.824513037,142.823603,0.072877345
3,64,0.4,0.4,150,150,0.151719809,0.824513037,142.823603,0.072877345
3,64,0.6,0.4,150,150,0,0.847031058,195.5169243,0.074867676
3,64,0.8,0.4,150,150,0.138330936,1.093396993,584.1170082,0.096643554
3,64,0.2,0.6,150,150,0,0.927458494,362.5431136,0.081976524
3,64,0.4,0.6,150,150,0.138706684,0.927458494,362.5431136,0.081976524
3,64,0.6,0.6,150,150,0,0.927458494,362.5431136,0.081976524
3,64,0.8,0.6,150,150,0.137427568,1.001377254,471.9278636,0.088510081
3,64,0.2,0.8,150,150,0,0.989909596,456.8296136,0.087496473
3,64,0.4,0.8,150,150,0.137848377,0.989909596,456.8296136,0.087496473
3,64,0.6,0.8,150,150,0,0.989909596,456.8296136,0.087496473
3,64,0.8,0.8,150,150,0.137771845,1.005908192,478.5121065,0.088910563
3,64,0,0,300,500,1.059634686,0.703022833,26.72396625,0.062139027
3,64,0.2,0,300,500,0,0.710564005,27.43267679,0.062805578
3,64,0.4,0,300,500,0.874316216,0.71945975,28.34972533,0.063591858
3,64,0.6,0,300,500,0,0.758464227,36.52018948,0.0670394
3,64,0.8,0,300,500,0.666297674,0.900583599,282.1699739,0.079601096
3,64,0.2,0.2,300,500,0,0.707046493,27.04973081,0.062494671
3,64,0.4,0.2,300,500,0.879153013,0.712996843,27.64367325,0.063020613
3,64,0.6,0.2,300,500,0,0.731155206,29.69839332,0.064625601
3,64,0.8,0.2,300,500,0.729015589,0.804241891,92.30174745,0.071085612
3,64,0.2,0.4,300,500,0,0.71589057,27.95216201,0.063276385
3,64,0.4,0.4,300,500,0.844204903,0.71589057,27.95216201,0.063276385
3,64,0.6,0.4,300,500,0,0.721007908,28.51790171,0.063728698
3,64,0.8,0.4,300,500,0.704815865,0.769157233,39.90629442,0.067984537
3,64,0.2,0.6,300,500,0,0.744788028,31.31833186,0.065830583
3,64,0.4,0.6,300,500,0.719301939,0.744788028,31.31833186,0.065830583
3,64,0.6,0.6,300,500,0,0.744788028,31.31833186,0.065830583
3,64,0.8,0.6,300,500,0.722216845,0.755726298,36.00293592,0.066797399
3,64,0.2,0.8,300,500,0,0.755132706,35.9373833,0.066744932
3,64,0.4,0.8,300,500,0.700034618,0.755132706,35.9373833,0.066744932
3,64,0.6,0.8,300,500,0,0.755132706,35.9373833,0.066744932
3,64,0.8,0.8,300,500,0.683213949,0.755092119,35.98041612,0.066741345
4,4,0,0,50,150,0.057745695,0.5026375,1.040151421,0.177709192
4,4,0.2,0,50,150,0,0.506634187,1.045023845,0.179122234
4,4,0.4,0,50,150,0.041574717,0.497901692,1.029135584,0.176034831
4,4,0.6,0,50,150,0,0.499520962,1.065320361,0.17660733
4,4,0.8,0,50,150,0.029546022,0.552249919,1.248931755,0.195249831
4,8,0,0,300,150,0.297463655,0.674776098,3.098371393,0.168694025
4,8,0,0,50,300,0.102315426,0.586811454,2.303042141,0.146702863
4,8,0.2,0,300,150,0,0.675850111,3.10305581,0.168962528
4,8,0.2,0,50,300,0,0.593988645,2.364910891,0.148497161
4,8,0.4,0,50,300,0.078269958,0.588547706,2.300808819,0.147136927
4,4,0.2,0.2,50,150,0,0.503504679,1.03597722,0.178015786
4,8,0.6,0,50,300,0,0.572446155,2.186244711,0.143111539
4,8,0.4,0,300,150,0.191601992,0.670717095,3.089951039,0.167679274
4,4,0,0,150,500,0.450787306,0.491814473,0.817286946,0.173882674
4,8,0.8,0,50,300,0.060730696,0.627854335,3.700935189,0.156963584
4,4,0.4,0.2,50,150,0.038067579,0.487284117,0.980828048,0.172280952
4,4,0.6,0.2,50,150,0,0.501058139,1.035503957,0.177150804
4,8,0.6,0,300,150,0,0.680044766,3.181233377,0.170011191
4,4,0.8,0.2,50,150,0.025052547,0.487626679,0.943685741,0.172402066
4,8,0.8,0,300,150,0.136447906,0.709664637,3.335095953,0.177416159
4,4,0.2,0.4,50,150,0,0.510127266,1.054661567,0.180357225
4,32,0,0,150,150,0.188065529,0.723984098,14.44698968,0.090498012
4,4,0.2,0,150,500,0,0.495724107,0.829010048,0.175264939
4,4,0.4,0.4,50,150,0.044602394,0.510127266,1.054661567,0.180357225
4,4,0.6,0.4,50,150,0,0.515127056,1.061464698,0.182124917
4,32,0.2,0,150,150,0,0.728900943,14.78469272,0.091112618
4,4,0.8,0.4,50,150,0.02656579,0.537938313,1.107536669,0.190189915
4,4,0.2,0.6,50,150,0,0.522243201,1.062442389,0.184640854
4,32,0.4,0,150,150,0.13339591,0.75392357,17.10218025,0.094240446
4,4,0.4,0,150,500,0.326901197,0.489648735,0.818799963,0.173116971
4,4,0.4,0.6,50,150,0.029051781,0.522243201,1.062442389,0.184640854
4,16,0,0,300,300,0.569559097,0.675438286,6.310936403,0.119401748
4,32,0.6,0,150,150,0,0.796587837,38.47921673,0.09957348
4,4,0.6,0.6,50,150,0,0.522243201,1.062442389,0.184640854
4,32,0.8,0,150,150,0.106349468,1.055237717,272.3442422,0.131904715
4,4,0.8,0.6,50,150,0.028044701,0.513562015,1.035788471,0.181571592
4,4,0.2,0.8,50,150,0,0.517341905,1.047702719,0.182907985
4,4,0.6,0,150,500,0,0.497211783,0.836980128,0.175790912
4,4,0.4,0.8,50,150,0.026529312,0.517341905,1.047702719,0.182907985
4,8,0.2,0.2,300,150,0,0.675781861,3.108538946,0.168945465
4,4,0.6,0.8,50,150,0,0.517341905,1.047702719,0.182907985
4,4,0.8,0.8,50,150,0.027070999,0.530181824,1.084233309,0.187447581
4,16,0,0,50,500,0.209523439,0.669463118,6.022000419,0.118345478
4,4,0.8,0,150,500,0.274659872,0.4822316,0.776776081,0.170494617
4,16,0.2,0,300,300,0,0.676055953,6.306443248,0.119510937
4,16,0.2,0,50,500,0,0.668683646,6.032667324,0.118207685
4,8,0.4,0.2,300,150,0.211207867,0.672763474,3.065714253,0.168190869
4,32,0.2,0.2,150,150,0,0.728877837,14.71669845,0.09110973
4,16,0.4,0,50,500,0.181476355,0.676975067,6.168241884,0.119673415
4,4,0,0,50,300,0.111718655,0.630151435,1.405260803,0.222792177
4,4,0.2,0,50,300,0,0.630306107,1.404364353,0.222846861
4,16,0.4,0,300,300,0.412046671,0.671722668,6.248747812,0.118744913
4,16,0.6,0,50,500,0,0.702022087,7.505627755,0.124101145
4,8,0.6,0.2,300,150,0,0.682366646,3.163180166,0.170591661
4,4,0.4,0,50,300,0.070611715,0.648992684,1.494527611,0.229453564
4,32,0.4,0.2,150,150,0.131861925,0.745395365,15.61420368,0.093174421
4,4,0.6,0,50,300,0,0.641210061,1.442713235,0.226701991
4,16,0.8,0,50,500,0.144864559,0.751847226,27.74860263,0.132909068
4,8,0.2,0.2,50,300,0,0.583278958,2.28063477,0.145819739
4,4,0.8,0,50,300,0.052090168,0.614553512,1.335950171,0.217277478
4,32,0.6,0.2,150,150,0,0.764089596,20.30283252,0.095511199
4,8,0.8,0.2,300,150,0.141396523,0.677814781,3.126710873,0.169453695
4,16,0.6,0,300,300,0,0.689262301,6.588602532,0.121845512
4,8,0.4,0.2,50,300,0.08728385,0.586567299,2.297546597,0.146641825
4,32,0.8,0.2,150,150,0.113362789,0.903308285,140.2445338,0.112913536
4,8,0.2,0.4,300,150,0,0.67593699,3.100921775,0.168984248
4,8,0.6,0.2,50,300,0,0.588450487,2.302318148,0.147112622
