run,agents,observations,states,loud,outliers,missing,Time,RFN,KL,Inaccuracy
4,150,150,16,min,0.3,0.8,0.181046009,0.819896716,8.435701993,0.144938632
4,50,300,4,min,0.5,0,0.170538902,0.648617054,1.362422237,0.229320759
4,300,150,4,maj,0.2,0.8,0.427082777,0.709572617,1.804463882,0.250871805
4,150,150,4,maj,0.4,0.2,0.216564417,0.734772328,1.648053126,0.259781248
4,150,300,4,maj,0.2,0.6,0.442606211,0.837146148,1.767216127,0.295975859
4,50,500,8,maj,0.2,0.8,0.285073519,0.743011329,3.756031173,0.185752832
4,150,300,8,maj,0.2,0,0.492104292,0.766513601,3.430632396,0.1916284
4,300,150,16,maj,0.1,0.2,0.467110157,0.796608882,7.215068167,0.140821886
4,50,300,4,min,0.5,0.2,0.160544395,0.65029595,1.375387728,0.229914338
4,150,150,8,min,0.4,0.2,0.222046852,0.779045622,3.562016128,0.194761405
4,300,150,8,maj,0.2,0.6,0.437615156,0.779492965,3.463473049,0.194873241
4,150,150,4,maj,0.4,0.4,0.199043274,0.73566334,1.64826648,0.260096268
4,50,500,4,maj,0.3,0,0.278068542,0.742058651,1.595396969,0.262357352
4,150,150,16,maj,0.3,0,0.254069567,0.819462959,8.322528966,0.144861954
4,50,150,16,min,0.5,0,0.106524944,0.769064687,6.717849137,0.135952714
4,50,300,4,min,0.5,0.4,0.150029182,0.653661683,1.397166992,0.231104304
4,300,300,8,maj,0.1,0.8,0.861183167,0.803387848,4.744320873,0.200846962
4,50,300,8,min,0.4,0,0.180544853,0.749898965,3.389490328,0.187474741
4,50,150,16,min,0.5,0.2,0.101524591,0.769619944,6.705966252,0.13605087
4,150,150,8,min,0.4,0.4,0.206547022,0.775152763,3.494136466,0.193788191
4,150,500,8,maj,0.1,0.8,0.826683998,0.786547977,3.82223073,0.196636994
4,50,300,4,min,0.5,0.6,0.136040211,0.652347316,1.358511104,0.230639605
4,50,150,16,min,0.5,0.4,0.097521544,0.76253536,6.611039189,0.134798481
4,150,300,4,maj,0.2,0.8,0.423587084,0.836980777,1.762676646,0.295917391
4,150,150,4,maj,0.4,0.6,0.244045019,0.738195296,1.659006324,0.26099145
4,150,300,16,min,0.2,0,0.509114742,0.804058025,7.56250036,0.14213872
4,150,150,16,maj,0.3,0.2,0.245044947,0.820016014,8.330481053,0.144959721
4,150,500,4,min,0.2,0,0.754185438,0.723451257,2.023300385,0.255778645
4,50,500,4,maj,0.3,0.2,0.314068556,0.743201945,1.595713027,0.262761567
4,50,300,8,min,0.4,0.2,0.202048302,0.75318604,3.449983256,0.18829651
4,50,150,16,min,0.5,0.6,0.095025301,0.768914426,6.747988649,0.135926151
4,150,150,8,min,0.4,0.6,0.205047369,0.780815241,3.580671283,0.19520381
4,50,300,4,min,0.5,0.8,0.138521671,0.651147976,1.346432794,0.230215575
4,150,300,8,maj,0.2,0.2,0.475605726,0.765833104,3.418775609,0.191458276
4,300,150,16,maj,0.1,0.4,0.473102331,0.797495697,7.241655215,0.140978654
4,300,150,8,maj,0.2,0.8,0.42359066,0.779000368,3.462113812,0.194750092
4,150,150,4,maj,0.4,0.8,0.180047035,0.73780468,1.662340798,0.260853346
4,50,150,16,min,0.5,0.8,0.107520342,0.759115753,6.541845622,0.134193974
4,150,500,16,maj,0.1,0.4,0.851694107,0.803883467,7.506175348,0.142107863
4,150,150,16,maj,0.3,0.4,0.238073826,0.821236972,8.381496997,0.145175558
4,300,150,4,min,0.3,0,0.473618031,0.687322911,1.436131176,0.243005346
4,50,300,8,min,0.4,0.4,0.163048983,0.749056725,3.401799766,0.187264181
4,300,500,8,maj,0.1,0,1.580363512,0.804519651,4.947845999,0.201129913
4,150,150,8,min,0.4,0.8,0.168550014,0.784900294,3.638697547,0.196225074
4,50,300,4,maj,0.5,0,0.172550917,0.648617054,1.362422237,0.229320759
4,50,150,16,maj,0.5,0,0.095026493,0.769064687,6.717849137,0.135952714
4,50,500,4,maj,0.3,0.4,0.262055635,0.74336952,1.600263064,0.262820814
4,300,300,16,min,0.1,0,0.919217825,0.809246673,7.473892637,0.143055953
4,50,150,16,maj,0.5,0.2,0.105024815,0.771333999,6.802231674,0.136353875
4,50,300,8,min,0.4,0.6,0.151025057,0.744804292,3.340747389,0.186201073
4,50,300,4,maj,0.5,0.2,0.162050724,0.648532036,1.365512092,0.2292907
4,150,300,16,min,0.2,0.2,0.472123623,0.803693833,7.572076695,0.14207434
4,150,150,16,maj,0.3,0.6,0.239049196,0.822522414,8.381972674,0.145402794
4,50,150,16,maj,0.5,0.4,0.098027229,0.774109882,6.997911733,0.136844587
4,150,150,8,maj,0.4,0,0.241051197,0.772504658,3.466183035,0.193126165
4,50,300,8,min,0.4,0.8,0.140553474,0.748812916,3.400417207,0.187203229
4,50,500,4,maj,0.3,0.6,0.236568213,0.744338461,1.611500321,0.263163387
4,150,300,8,maj,0.2,0.4,0.475628853,0.765579872,3.418618234,0.191394968
4,50,150,16,maj,0.5,0.6,0.093026876,0.781665241,7.102690816,0.138180198
4,50,300,4,maj,0.5,0.4,0.151027203,0.645705727,1.349437793,0.228291449
4,300,150,16,maj,0.1,0.6,0.477118254,0.796154139,7.198266739,0.140741498
4,300,500,4,maj,0.1,0.2,1.554850817,0.861540035,2.688473182,0.304600401
4,150,150,4,min,0.5,0,0.206573009,0.751376388,2.056051422,0.26565167
4,300,150,4,min,0.3,0.2,0.419606447,0.687385847,1.441972663,0.243027597
4,50,150,16,maj,0.5,0.8,0.088027716,0.793243121,7.421410342,0.140226897
4,150,150,16,maj,0.3,0.8,0.226052761,0.822483979,8.407823785,0.145396
4,50,300,8,maj,0.4,0,0.188531876,0.749898965,3.389490328,0.187474741
4,50,300,4,maj,0.5,0.6,0.139544487,0.645201137,1.344784245,0.22811305
4,150,150,8,maj,0.4,0.2,0.230570793,0.772021415,3.450022467,0.193005354
4,150,500,4,min,0.2,0.2,0.695171833,0.722324636,2.013346583,0.255380324
4,50,500,4,maj,0.3,0.8,0.239045858,0.745847115,1.617006416,0.263696776
4,150,150,4,min,0.5,0.2,0.217038393,0.749863845,2.04063881,0.265116905
4,50,300,4,maj,0.5,0.8,0.132020235,0.645244291,1.365046521,0.228128307
4,300,300,4,min,0.2,0,0.92371726,0.801200642,1.704350577,0.283267204
4,50,300,8,maj,0.4,0.2,0.173533916,0.755399333,3.457702111,0.188849833
4,150,300,16,min,0.2,0.4,0.429592371,0.80625109,7.637039753,0.142526403
4,150,300,4,min,0.3,0,0.445118666,0.770912709,2.057065923,0.272558802
4,150,150,8,maj,0.4,0.4,0.213047028,0.767154493,3.400888333,0.191788623
4,300,150,4,min,0.3,0.4,0.367585897,0.692232091,1.465827794,0.244741003
4,150,300,8,maj,0.2,0.6,0.45361352,0.763845497,3.398953903,0.190961374
4,150,500,16,maj,0.1,0.6,0.816692114,0.803875356,7.511204717,0.142106429
4,300,150,16,maj,0.1,0.8,0.450615406,0.796284267,7.200548137,0.140764501
4,50,500,16,min,0.2,0,0.345588923,0.792734958,7.391209626,0.140137066
4,150,150,4,min,0.5,0.4,0.20154953,0.753307489,2.07636941,0.266334417
4,50,300,16,min,0.3,0,0.2120502,0.782753784,6.697647228,0.138372627
4,50,300,8,maj,0.4,0.4,0.168551922,0.750242476,3.385454171,0.187560619
4,150,150,8,maj,0.4,0.6,0.206044674,0.766233994,3.392216401,0.191558498
4,300,150,8,min,0.3,0,0.473611593,0.786412799,3.624590755,0.1966032
4,300,300,16,min,0.1,0.2,0.874690771,0.809361587,7.485720666,0.143076267
4,50,300,8,maj,0.4,0.6,0.163547039,0.752680399,3.402859175,0.1881701
4,150,150,4,min,0.5,0.6,0.190546751,0.753936985,2.07635134,0.266556977
4,50,300,16,min,0.3,0.2,0.201045513,0.791258169,6.927535912,0.139876004
4,150,300,16,min,0.2,0.6,0.378596544,0.809395654,7.717693239,0.143082289
4,300,150,4,min,0.3,0.6,0.318077087,0.686154255,1.430077292,0.242592163
4,150,300,4,min,0.3,0.2,0.407099247,0.773120675,2.071567211,0.273339436
4,150,500,4,min,0.2,0.4,0.610645533,0.726030144,2.039489673,0.256690419
4,150,150,8,maj,0.4,0.8,0.197054148,0.76643407,3.393289869,0.191608518
4,50,500,16,min,0.2,0.2,0.329575062,0.796233965,7.455801384,0.140755609
4,50,300,8,maj,0.4,0.8,0.157026768,0.751508484,3.395099209,0.187877121
4,150,150,4,min,0.5,0.8,0.187053919,0.753379202,2.069078594,0.266359771
4,50,300,16,min,0.3,0.4,0.204553127,0.784936256,6.797033919,0.138758437
4,150,300,8,maj,0.2,0.8,0.453103065,0.765513387,3.418143143,0.191378347
4,50,500,8,min,0.3,0,0.290579319,0.783439038,4.56404496,0.19585976
4,300,150,8,min,0.3,0.2,0.417102337,0.787354229,3.64219235,0.196838557
4,150,300,16,min,0.2,0.8,0.337584972,0.806540901,7.66992285,0.142577635
4,300,150,4,min,0.3,0.8,0.291074038,0.689756726,1.450423501,0.243865829
4,50,300,16,min,0.3,0.6,0.175548553,0.780770633,6.750150794,0.138022052
4,150,150,4,maj,0.5,0,0.233046532,0.751376388,2.056051422,0.26565167
4,300,300,4,min,0.2,0.2,0.789699078,0.800982739,1.705655417,0.283190163
4,50,500,16,min,0.2,0.4,0.31007266,0.793406213,7.40196765,0.140255728
4,300,300,8,min,0.2,0,0.907723427,0.782218086,3.553011707,0.195554522
4,150,300,4,min,0.3,0.4,0.373591423,0.774184164,2.081934054,0.273715436
4,300,500,8,maj,0.1,0.2,1.500860691,0.805037872,4.956709286,0.201259468
4,50,500,8,min,0.3,0.2,0.286064148,0.783875733,4.55313648,0.195968933
4,50,300,16,min,0.3,0.8,0.159528017,0.8000387,7.158827581,0.141428197
4,50,500,4,min,0.4,0,0.255058289,0.759680685,1.673469757,0.268587682
4,150,150,4,maj,0.5,0.2,0.206045151,0.752151155,2.062018188,0.265925591
4,150,500,16,maj,0.1,0.8,0.833693266,0.803416359,7.490736403,0.142025289
4,150,500,4,min,0.2,0.6,0.554123878,0.725964627,2.044178997,0.256667256
4,300,300,16,min,0.1,0.4,0.722682238,0.807334905,7.381181242,0.142717996
4,150,150,16,min,0.4,0,0.255064964,0.810296118,8.321933002,0.14324147
4,300,150,8,min,0.3,0.4,0.380088568,0.785962364,3.62951485,0.196490591
4,50,500,16,min,0.2,0.6,0.282068014,0.794425775,7.416369793,0.140435963
4,50,500,8,min,0.3,0.4,0.2460711,0.788309116,4.624183063,0.197077279
4,50,300,16,maj,0.3,0,0.217061043,0.782753784,6.697647228,0.138372627
4,150,300,4,min,0.3,0.6,0.33357048,0.778423333,2.114663835,0.275214209
4,150,150,4,maj,0.5,0.4,0.198045015,0.751450369,2.059242007,0.265677826
4,300,500,4,maj,0.1,0.4,1.471842289,0.861224558,2.682941645,0.304488863
4,150,150,8,min,0.5,0,0.229042053,0.794922753,4.541601165,0.198730688
4,300,150,4,maj,0.3,0,0.443087816,0.687322911,1.436131176,0.243005346
4,150,300,16,maj,0.2,0,0.512629509,0.804058025,7.56250036,0.14213872
4,50,500,4,min,0.4,0.2,0.270068407,0.758534782,1.660634798,0.268182544
4,150,150,16,min,0.4,0.2,0.262055397,0.810642102,8.333980959,0.143302632
4,50,500,16,min,0.2,0.8,0.276566505,0.808938023,7.866305316,0.14300139
4,50,300,16,maj,0.3,0.2,0.226546288,0.783568908,6.757605883,0.138516722
4,150,150,4,maj,0.5,0.6,0.191044092,0.750371048,2.049983449,0.265296228
4,50,500,8,min,0.3,0.6,0.245043755,0.789147818,4.654994176,0.197286954
4,300,150,8,min,0.3,0.6,0.342074394,0.789848461,3.668246771,0.197462115
4,150,150,8,min,0.5,0.2,0.22355032,0.794516282,4.522729,0.19862907
4,150,300,4,min,0.3,0.8,0.320567369,0.778267409,2.112909599,0.275159081
4,50,500,4,min,0.4,0.4,0.241043091,0.762368237,1.684448434,0.269537875
4,150,500,8,min,0.2,0,0.789180279,0.785397552,3.787786534,0.196349388
4,150,500,4,min,0.2,0.8,0.477104902,0.733141154,2.084169182,0.259204541
4,300,300,4,min,0.2,0.4,0.712656498,0.800776523,1.7022219,0.283117255
4,150,150,16,min,0.4,0.4,0.231562614,0.812335534,8.455300598,0.143601991
4,150,150,4,maj,0.5,0.8,0.190048695,0.748401207,2.037100678,0.264599784
4,50,300,16,maj,0.3,0.4,0.210547447,0.783039668,6.734118181,0.138423165
4,300,150,16,min,0.2,0,0.490614176,0.814890397,8.56905924,0.144053631
4,50,500,8,min,0.3,0.8,0.21704793,0.798887944,4.78944376,0.199721986
4,150,150,8,min,0.5,0.4,0.211060762,0.7968903,4.553960329,0.199222575
4,300,300,8,min,0.2,0.2,0.816195965,0.781876651,3.545390205,0.195469163
4,300,150,4,maj,0.3,0.2,0.456612825,0.687346603,1.438697675,0.243013722
4,50,300,8,min,0.5,0,0.18254447,0.779194775,3.676488246,0.194798694
4,300,300,16,min,0.1,0.6,0.689159155,0.810398808,7.463115893,0.143259623
4,50,500,16,maj,0.2,0,0.360589504,0.792734958,7.391209626,0.140137066
4,50,500,4,min,0.4,0.6,0.235568285,0.767548836,1.717277092,0.271369493
4,300,150,8,min,0.3,0.8,0.32008481,0.786071456,3.626710875,0.196517864
4,150,300,16,maj,0.2,0.2,0.513611078,0.80456186,7.565968379,0.142227787
4,150,150,16,min,0.4,0.6,0.209543467,0.811857626,8.434790345,0.143517508
4,50,300,16,maj,0.3,0.6,0.197044373,0.781675824,6.700275732,0.138182069
4,150,150,8,min,0.5,0.6,0.19454217,0.793743793,4.494995826,0.198435948
4,50,300,8,min,0.5,0.2,0.175541878,0.781195351,3.68486169,0.195298838
4,50,500,8,maj,0.3,0,0.292062044,0.783439038,4.56404496,0.19585976
4,150,150,16,min,0.4,0.8,0.175541401,0.807938259,8.37890151,0.142824655
4,150,300,4,maj,0.3,0,0.44810915,0.770912709,2.057065923,0.272558802
4,50,500,4,min,0.4,0.8,0.209541798,0.765105519,1.705063527,0.270505651
4,50,300,16,maj,0.3,0.8,0.199540615,0.78138998,6.72161552,0.138131538
4,50,150,32,min,0.1,0,0.141023397,0.832885627,16.77452063,0.104110703
4,150,150,8,min,0.5,0.8,0.178523064,0.79276534,4.481000026,0.198191335
4,50,300,8,min,0.5,0.4,0.162030935,0.777630737,3.628168659,0.194407684
4,300,150,16,min,0.2,0.2,0.43611002,0.813070035,8.53775727,0.143731834
4,300,150,4,maj,0.3,0.4,0.405090094,0.686950907,1.434684205,0.242873822
4,150,300,8,min,0.3,0,0.482111216,0.792989676,4.116974858,0.198247419
4,50,500,16,maj,0.2,0.2,0.355567694,0.790494262,7.348450519,0.139740963
4,50,150,32,min,0.1,0.2,0.139551401,0.847428767,25.62083441,0.105928596
4,300,300,4,min,0.2,0.6,0.646661043,0.797294969,1.691434855,0.281886339
4,50,500,8,maj,0.3,0.2,0.277075768,0.781524633,4.545727242,0.195381158
4,50,300,8,min,0.5,0.6,0.176542759,0.776612805,3.625163692,0.194153201
4,150,150,16,maj,0.4,0,0.262551069,0.810296118,8.321933002,0.14324147
4,50,500,4,maj,0.4,0,0.27005887,0.759680685,1.673469757,0.268587682
4,300,150,8,maj,0.3,0,0.481100798,0.786412799,3.624590755,0.1966032
4,150,500,8,min,0.2,0.2,0.72466898,0.783217176,3.756172843,0.195804294
4,150,500,4,maj,0.2,0,0.731186152,0.723451257,2.023300385,0.255778645
4,150,150,8,maj,0.5,0,0.239574432,0.794922753,4.541601165,0.198730688
4,150,300,16,maj,0.2,0.4,0.491616726,0.804451855,7.573866463,0.14220834
4,50,150,32,min,0.1,0.4,0.125023603,0.863865322,47.83023096,0.107983165
4,300,300,16,min,0.1,0.8,0.578124285,0.813567686,7.528621866,0.143819807
4,50,300,8,min,0.5,0.8,0.149544001,0.781248832,3.667550411,0.195312208
4,300,500,8,maj,0.1,0.4,1.517343283,0.804190928,4.943709306,0.201047732
4,300,300,8,min,0.2,0.4,0.72865963,0.782955495,3.552073032,0.195738874
4,150,300,4,maj,0.3,0.2,0.452596426,0.769004349,2.043451523,0.271884095
4,50,150,32,min,0.1,0.6,0.120020628,0.924847405,126.2419196,0.115605926
4,300,150,16,min,0.2,0.4,0.38608861,0.819417544,8.758917851,0.144853926
4,150,150,16,maj,0.4,0.2,0.245063066,0.81288747,8.413496816,0.143699561
4,50,500,8,maj,0.3,0.4,0.273064375,0.780829595,4.518703832,0.195207399
4,300,150,4,maj,0.3,0.6,0.40109086,0.686594415,1.431155001,0.242747783
4,150,150,8,maj,0.5,0.2,0.226039171,0.793238962,4.519571711,0.19830974
4,50,500,16,maj,0.2,0.4,0.39758873,0.791153272,7.361162617,0.139857461
4,50,500,4,maj,0.4,0.2,0.279056787,0.75609233,1.650878902,0.267319007
4,50,150,32,min,0.1,0.8,0.110525608,1.008715454,259.8017164,0.126089432
4,150,300,8,min,0.3,0.2,0.436597586,0.795188631,4.146487992,0.198797158
4,50,300,8,maj,0.5,0,0.187042236,0.779194775,3.676488246,0.194798694
4,300,500,4,maj,0.1,0.6,1.404314995,0.860493304,2.674076183,0.304230325
4,50,150,32,maj,0.1,0,0.141533375,0.832885627,16.77452063,0.104110703
4,300,150,8,maj,0.3,0.2,0.439596653,0.787317493,3.634493089,0.196829373
4,150,150,16,maj,0.4,0.4,0.229042292,0.812924847,8.379248026,0.143706168
4,150,150,8,maj,0.5,0.4,0.21154213,0.796010242,4.571989722,0.19900256
4,50,300,8,maj,0.5,0.2,0.180025578,0.776718555,3.668396012,0.194179639
4,50,500,8,maj,0.3,0.6,0.264547586,0.7795637,4.521528811,0.194890925
4,300,300,4,min,0.2,0.8,0.566611052,0.796960002,1.685631211,0.281767911
4,150,300,16,maj,0.2,0.6,0.487102032,0.804760626,7.590012863,0.142262924
4,50,500,4,maj,0.4,0.4,0.250561953,0.759663032,1.673084726,0.268581441
4,300,150,16,min,0.2,0.6,0.341063976,0.818657815,8.724160114,0.144719623
4,50,150,32,maj,0.1,0.2,0.145520687,0.83123083,16.72558268,0.103903854
4,150,300,4,maj,0.3,0.4,0.414587498,0.768824287,2.03691191,0.271820433
4,50,500,16,maj,0.2,0.6,0.351082802,0.792449931,7.395307501,0.14008668
4,300,150,4,maj,0.3,0.8,0.412081718,0.686934727,1.433740577,0.242868102
4,50,300,8,maj,0.5,0.4,0.169034481,0.777417343,3.677067493,0.194354336
4,150,500,8,min,0.2,0.4,0.676118851,0.781402805,3.72978818,0.195350701
4,150,150,16,maj,0.4,0.6,0.227050304,0.812693564,8.367190152,0.143665283
4,150,150,8,maj,0.5,0.6,0.219551325,0.797791836,4.594988249,0.199447959
4,150,300,8,min,0.3,0.4,0.411086082,0.790482873,4.05409505,0.197620718
4,50,150,32,maj,0.1,0.4,0.144542217,0.832631592,16.76456102,0.104078949
4,50,500,8,maj,0.3,0.8,0.265061617,0.779452574,4.525731252,0.194863143
4,50,500,4,maj,0.4,0.6,0.236047745,0.758935659,1.665216237,0.268324276
4,150,500,4,maj,0.2,0.2,0.757151127,0.722145473,2.015334089,0.255316981
4,300,300,8,min,0.2,0.6,0.639636993,0.788486397,3.644016776,0.197121599
4,50,300,8,maj,0.5,0.6,0.154553652,0.776720638,3.697980208,0.19418016
4,300,150,16,min,0.2,0.8,0.303072691,0.819092177,8.78297144,0.144796408
4,50,150,32,maj,0.1,0.6,0.140526772,0.831575274,16.74047983,0.103946909
4,150,150,8,maj,0.5,0.8,0.186043739,0.797691554,4.611090129,0.199422888
4,300,150,8,maj,0.3,0.4,0.438094378,0.786387832,3.619916137,0.196596958
4,150,150,16,maj,0.4,0.8,0.214568377,0.814939495,8.446372766,0.144062311
4,50,500,16,maj,0.2,0.8,0.346077442,0.791558973,7.384448602,0.139929179
4,50,300,8,maj,0.5,0.8,0.148523569,0.780103825,3.735803209,0.195025956
4,50,500,4,maj,0.4,0.8,0.219055653,0.754132744,1.643243645,0.266626189
4,150,300,16,maj,0.2,0.8,0.487626314,0.804058239,7.554413628,0.142138758
4,150,300,4,maj,0.3,0.6,0.421619892,0.769110117,2.039823139,0.271921489
4,50,150,32,maj,0.1,0.8,0.151051521,0.831645712,16.75341709,0.103955714
4,300,300,16,maj,0.1,0,0.995719194,0.809246673,7.473892637,0.143055953
4,150,300,8,min,0.3,0.6,0.381084204,0.792009431,4.088115756,0.198002358
4,150,500,8,min,0.2,0.6,0.594155312,0.788791893,3.834227842,0.197197973
4,300,150,8,maj,0.3,0.6,0.403111458,0.785375937,3.609394619,0.196343984
4,300,150,16,maj,0.2,0,0.45912981,0.814890397,8.56905924,0.144053631
4,300,300,8,min,0.2,0.8,0.545147419,0.788867349,3.638164589,0.197216837
4,150,300,4,maj,0.3,0.8,0.367077589,0.76681579,2.027728755,0.271110322
4,300,150,4,min,0.4,0,0.482612371,0.871382839,2.477461351,0.308080357
4,150,300,8,min,0.3,0.8,0.315581322,0.794422026,4.137725832,0.198605506
4,300,300,4,maj,0.2,0,0.919737816,0.801200642,1.704350577,0.283267204
4,150,500,4,maj,0.2,0.4,0.73320961,0.723143885,2.020732437,0.255669972
4,300,500,8,maj,0.1,0.6,1.502366066,0.804498301,4.949283217,0.201124575
4,300,150,8,maj,0.3,0.8,0.395098448,0.78620313,3.615145254,0.196550783
4,300,150,16,maj,0.2,0.2,0.465609074,0.81483891,8.56653819,0.14404453
4,300,150,4,min,0.4,0.2,0.399607897,0.865912302,2.434212371,0.30614623
4,150,500,8,min,0.2,0.8,0.542165279,0.787099653,3.800718255,0.196774913
4,300,500,4,maj,0.1,0.8,1.469382048,0.860655492,2.674513691,0.304287667
4,150,300,8,maj,0.3,0,0.452111959,0.792989676,4.116974858,0.198247419
4,50,300,16,min,0.4,0,0.197556257,0.791667632,7.294897921,0.139948388
4,300,300,16,maj,0.1,0.2,0.915761471,0.809338416,7.477701501,0.143072171
4,50,300,16,min,0.4,0.2,0.205550194,0.788404691,7.241294124,0.139371576
4,50,500,4,min,0.5,0,0.255566835,0.698718649,1.728521559,0.247034347
4,150,150,16,min,0.5,0,0.235050201,0.814257621,7.764987072,0.143941771
4,300,150,4,min,0.4,0.4,0.372576237,0.870882717,2.453314862,0.307903537
4,150,500,4,maj,0.2,0.6,0.696680069,0.720960195,2.008115512,0.254897921
4,300,300,8,maj,0.2,0,0.880233526,0.782218086,3.553011707,0.195554522
4,300,150,16,maj,0.2,0.4,0.444616079,0.814915262,8.564641812,0.144058027
4,50,300,16,min,0.4,0.4,0.198536634,0.795528405,7.41106658,0.140630883
4,150,300,8,maj,0.3,0.2,0.442621231,0.792034988,4.096580189,0.198008747
4,150,300,4,min,0.4,0,0.424113512,0.729651987,1.896489998,0.257970934
4,300,300,4,maj,0.2,0.2,0.90323329,0.801888321,1.707481771,0.283510335
4,300,500,16,min,0.1,0,1.577907085,0.806759433,7.552317576,0.142616266
4,150,150,16,min,0.5,0.2,0.233055353,0.812807875,7.778932383,0.14368549
4,50,500,4,min,0.5,0.2,0.262571096,0.7005901,1.734174968,0.247696005
4,50,300,16,min,0.4,0.6,0.187541723,0.788069926,7.299458246,0.139312397
4,300,150,4,min,0.4,0.6,0.34959054,0.870448092,2.465334163,0.307749874
4,300,150,8,min,0.4,0,0.428109884,0.785880294,3.824968972,0.196470074
4,150,150,16,min,0.5,0.4,0.22505641,0.81469881,7.861783908,0.144019763
4,50,300,16,min,0.4,0.8,0.17654109,0.789638163,7.292598915,0.139589625
4,300,150,16,maj,0.2,0.6,0.423591852,0.814856131,8.550758866,0.144047574
4,50,500,4,min,0.5,0.4,0.239040852,0.704947458,1.763479089,0.249236564
4,150,500,8,maj,0.2,0,0.83568716,0.785397552,3.787786534,0.196349388
4,150,300,4,min,0.4,0.2,0.415586233,0.731097402,1.906668209,0.258481965
4,150,300,8,maj,0.3,0.4,0.443085909,0.793139277,4.107471618,0.198284819
4,50,500,8,min,0.4,0,0.284555674,0.733086949,2.964482446,0.183271737
4,150,500,16,min,0.2,0,0.825195551,0.808872717,7.741527346,0.142989846
4,150,150,16,min,0.5,0.6,0.210541964,0.812250628,7.833920625,0.143586982
4,300,150,4,min,0.4,0.8,0.333064079,0.872555146,2.471273599,0.30849483
4,50,300,16,maj,0.4,0,0.233549833,0.791667632,7.294897921,0.139948388
4,150,500,4,maj,0.2,0.8,0.689141989,0.720921491,2.0071629,0.254884238
4,50,500,4,min,0.5,0.6,0.247560501,0.70080822,1.747674828,0.247773122
4,300,300,16,maj,0.1,0.4,0.916199446,0.809366508,7.489843646,0.143077136
4,300,150,8,min,0.4,0.2,0.430590391,0.785400342,3.813107116,0.196350086
4,150,150,16,min,0.5,0.8,0.199048758,0.808327861,7.752801948,0.142893528
4,50,500,8,min,0.4,0.2,0.308075905,0.734674921,2.98140043,0.18366873
4,50,150,32,min,0.2,0,0.134536505,0.834416764,19.32984216,0.104302095
4,300,150,16,maj,0.2,0.8,0.439105034,0.814667477,8.558139019,0.144014224
4,50,300,16,maj,0.4,0.2,0.208563805,0.789944997,7.276718213,0.139643866
4,300,300,8,maj,0.2,0.2,0.901204348,0.782035801,3.554835952,0.19550895
4,300,500,8,maj,0.1,0.8,1.482357264,0.804489787,4.953585287,0.201122447
4,150,300,4,min,0.4,0.4,0.40709281,0.732961427,1.905564769,0.259140998
4,300,300,4,maj,0.2,0.4,0.859685898,0.80165094,1.705056441,0.283426408
4,50,500,4,min,0.5,0.8,0.286070824,0.702053117,1.758517615,0.24821326
4,150,300,8,maj,0.3,0.6,0.455612183,0.792430464,4.099454593,0.198107616
4,150,150,32,min,0.1,0,0.291570187,0.81402255,13.9936212,0.101752819
4,50,150,32,min,0.2,0.2,0.141034126,0.851954358,25.20996425,0.106494295
4,150,150,16,maj,0.5,0,0.243065834,0.814257621,7.764987072,0.143941771
4,50,300,16,maj,0.4,0.4,0.204542637,0.798854014,7.491020621,0.141218773
4,300,150,4,maj,0.4,0,0.461615086,0.871382839,2.477461351,0.308080357
4,50,500,8,min,0.4,0.4,0.271557808,0.733551046,2.969745457,0.183387762
4,50,150,32,min,0.2,0.4,0.132023573,0.859783648,38.75024505,0.107472956
4,300,150,8,min,0.4,0.4,0.351573944,0.783638731,3.794174697,0.195909683
4,50,300,32,min,0.1,0,0.30006671,0.820640943,15.46126957,0.102580118
4,150,300,16,min,0.3,0,0.508116007,0.7988584,7.835583307,0.141219548
4,150,500,8,maj,0.2,0.2,0.809676647,0.784659282,3.777449962,0.19616482
4,50,500,4,maj,0.5,0,0.278547049,0.698718649,1.728521559,0.247034347
4,150,150,32,min,0.1,0.2,0.260055542,0.821169839,14.4651901,0.10264623
4,50,150,32,min,0.2,0.6,0.120531082,0.887536357,81.97020801,0.110942045
4,150,300,4,min,0.4,0.6,0.3700912,0.733156989,1.908989553,0.259210139
4,50,300,16,maj,0.4,0.6,0.214048386,0.796679449,7.476552794,0.14083436
4,150,150,16,maj,0.5,0.2,0.243547201,0.816480739,7.808636278,0.144334767
4,50,500,8,min,0.4,0.6,0.250067711,0.740500287,3.048759132,0.185125072
4,50,150,32,min,0.2,0.8,0.119535208,0.907822459,127.9424864,0.113477807
4,150,300,8,maj,0.3,0.8,0.411593437,0.792250243,4.112717712,0.198062561
4,150,500,16,min,0.2,0.2,0.835682869,0.810587333,7.780800406,0.14329295
4,150,150,32,min,0.1,0.4,0.247559071,0.825355816,15.01069372,0.103169477
4,50,300,16,maj,0.4,0.8,0.220542431,0.79975316,7.526556677,0.141377721
4,50,300,32,min,0.1,0.2,0.306067944,0.826209037,16.17564698,0.10327613
4,50,150,32,maj,0.2,0,0.135023594,0.834416764,19.32984216,0.104302095
4,50,500,4,maj,0.5,0.2,0.280067444,0.700278826,1.730064841,0.247585953
4,150,150,16,maj,0.5,0.4,0.223044157,0.821137132,7.93129114,0.145157909
4,300,150,4,maj,0.4,0.2,0.449090242,0.870581706,2.471675054,0.307797114
