run,agents,observations,states,Time,TVD,Norm Diff,loud,outliers,missing
0,50,500,64,0.20812225341796875,12.568521550066684,0.3109104032187881,min,0.1,0.2
0,50,150,64,0.06466913223266602,48.85430729065737,3.069731546668935,maj,0.5,0.2
0,300,150,32,0.21112346649169922,26.816447919659595,2.214683372389895,maj,0.30000000000000004,0.6000000000000001
0,150,300,8,0.3463001251220703,0.93492846984693,0.183342284640852,min,0.4,0.4
0,50,300,64,0.0658104419708252,53.42340096183985,3.239142598511647,min,0.1,0.8
0,50,150,64,0.038576602935791016,45.435237590952035,2.9144159511832792,maj,0.5,0.4
0,150,300,16,0.39316463470458984,1.2816241041961727,0.1256149221105664,min,0.4,0.2
0,50,300,64,0.06927728652954102,53.42340096183985,3.239142598511647,maj,0.1,0.0
0,50,150,64,0.03369331359863281,34.97649508595754,1.5825355279399052,maj,0.5,0.6000000000000001
0,50,500,16,0.1357882022857666,12.516148204607468,1.6139424683627894,maj,0.4,0.2
0,50,300,64,0.06770658493041992,53.458362183432605,3.2225936603543377,maj,0.1,0.2
0,50,150,64,0.02912759780883789,33.418405562560025,1.315396625000918,maj,0.5,0.8
0,50,500,32,0.21225666999816895,4.024531027327733,0.20964873136600967,min,0.30000000000000004,0.2
0,150,150,64,0.1966254711151123,10.673244372288964,0.24703694438413812,min,0.1,0.0
0,50,300,64,0.06580591201782227,52.96837336611381,3.1358778932861266,maj,0.1,0.4
0,300,150,32,0.17162394523620605,24.893737984686375,2.1657239057389366,maj,0.30000000000000004,0.8
0,50,300,64,0.060280561447143555,51.925303875128606,3.08503942045293,maj,0.1,0.6000000000000001
0,300,150,32,0.4108774662017822,2.846651260464136,0.13786829335565734,min,0.4,0.0
0,50,300,64,0.06028413772583008,51.92530717086714,3.1088869256845406,maj,0.1,0.8
0,50,300,64,0.17815423011779785,13.928174883472908,0.33361594797925137,min,0.2,0.0
0,150,500,16,0.639453649520874,0.8050073428908098,0.07535805519967748,min,0.2,0.2
0,50,500,8,0.13039922714233398,5.4076783139408,1.1403574855518348,maj,0.4,0.2
0,300,300,16,0.6201655864715576,1.3267752917216638,0.12612076808111072,min,0.2,0.4
0,50,500,4,0.16054415702819824,1.8725541912267938,0.7609468915481157,min,0.4,0.8
0,150,300,32,0.23117780685424805,26.992512710469732,2.4217529384748975,min,0.2,0.8
0,150,150,64,0.19121956825256348,13.310649137665216,0.3087980725192162,min,0.1,0.2
0,150,300,4,0.32956957817077637,0.563605506197193,0.2440107413694602,min,0.4,0.4
0,50,300,64,0.12245416641235352,17.37725974718856,0.4261488135910339,min,0.2,0.2
0,50,500,16,0.11942911148071289,11.889044781177583,1.469490203779739,maj,0.4,0.4
0,300,150,32,0.35516881942749023,3.621933221770896,0.18206915837724638,min,0.4,0.2
0,150,300,32,0.23447418212890625,26.992512710469732,2.4217529384748975,maj,0.2,0.0
0,150,150,64,0.1396176815032959,21.383972269735697,0.5094853425030822,min,0.1,0.4
0,50,500,8,0.11641812324523926,5.035622460674108,1.0911751156290266,maj,0.4,0.4
0,150,500,32,0.37825846672058105,7.888942417934968,0.5079228868642034,min,0.1,0.6000000000000001
0,150,300,8,0.2830085754394531,2.97144384444731,0.5862400417279225,min,0.4,0.6000000000000001
0,150,300,16,0.35033750534057617,2.464607338228504,0.2671925369136162,min,0.4,0.4
0,50,500,4,0.15458226203918457,1.8725541912267938,0.7609468915481157,maj,0.4,0.0
0,50,300,64,0.1013786792755127,26.77095356595286,0.7124785904993652,min,0.2,0.4
0,150,300,32,0.2062821388244629,26.942002798238622,2.328796291281929,maj,0.2,0.2
0,50,500,64,0.17866730690002441,18.6688511234201,0.48304939428559857,min,0.1,0.4
0,50,500,32,0.1725633144378662,6.708636559583678,0.40883322738539096,min,0.30000000000000004,0.4
0,150,150,64,0.1159219741821289,48.056802293616,1.3888010204518402,min,0.1,0.6000000000000001
0,300,150,32,0.31819868087768555,6.525891600990764,0.3683462328047476,min,0.4,0.4
0,50,500,16,0.12944293022155762,11.77981113346993,1.4882802883969162,maj,0.4,0.6000000000000001
0,150,300,32,0.1971302032470703,27.09519358974376,2.1642942730180463,maj,0.2,0.4
0,50,500,8,0.10326504707336426,3.803527063657213,0.7741532707318107,maj,0.4,0.6000000000000001
0,50,300,64,0.08620262145996094,52.82148456629132,1.962795312443334,min,0.2,0.6000000000000001
0,150,150,64,0.10739731788635254,57.370383112480575,2.921759776041656,min,0.1,0.8
0,150,150,64,0.10393714904785156,57.370383112480575,2.921759776041656,maj,0.1,0.0
0,150,150,64,0.10423541069030762,57.38267121988114,2.830579360606733,maj,0.1,0.2
0,150,150,64,0.09537076950073242,57.49085634804037,2.8318147497730632,maj,0.1,0.4
0,150,150,64,0.09347343444824219,57.022370096980445,2.8884186897877004,maj,0.1,0.6000000000000001
0,150,300,4,0.2724289894104004,1.2172789482789448,0.5233954616050663,min,0.4,0.6000000000000001
0,50,500,4,0.13612794876098633,1.820367827076118,0.73966906408958,maj,0.4,0.2
0,150,150,64,0.09281063079833984,56.423160983507564,2.838131924321452,maj,0.1,0.8
0,150,150,64,0.2248530387878418,11.440239042996323,0.2668347328266963,min,0.2,0.0
0,150,300,32,0.19841957092285156,25.619416845735074,1.9936319567762202,maj,0.2,0.6000000000000001
0,300,150,32,0.36268043518066406,15.566706524116704,1.1219353622137658,min,0.4,0.6000000000000001
0,50,500,16,0.10076236724853516,11.239929427617652,1.5722219170355978,maj,0.4,0.8
0,50,500,16,0.23299407958984375,1.356003870216278,0.14114565092794906,min,0.5,0.0
0,150,300,8,0.26740050315856934,5.478224704486914,1.0776623086706747,min,0.4,0.8
0,50,300,64,0.07833409309387207,42.75531263830494,2.5973788692272284,min,0.2,0.8
0,150,150,64,0.18925714492797852,14.118659253176986,0.3312187327704378,min,0.2,0.2
0,50,300,64,0.0733799934387207,42.75531263830494,2.5973788692272284,maj,0.2,0.0
0,150,300,16,0.3012998104095459,7.048150286368955,0.8394222330339227,min,0.4,0.6000000000000001
0,150,300,32,0.17672944068908691,24.524202171197665,1.9724634113350603,maj,0.2,0.8
0,50,500,8,0.09784078598022461,3.2491779891076726,0.7196812338284935,maj,0.4,0.8
0,50,500,8,0.21836590766906738,0.5138972498307712,0.09266311551444902,min,0.5,0.0
0,150,300,32,0.405163049697876,2.583345189526232,0.12586140230109913,min,0.30000000000000004,0.0
0,50,300,64,0.07279014587402344,42.76054051665239,2.5635764550179507,maj,0.2,0.2
0,300,300,8,0.42852139472961426,5.275705243079275,1.0092806578575761,min,0.2,0.8
0,50,300,64,0.07084012031555176,42.80290605968932,2.5415576614064936,maj,0.2,0.4
0,300,150,32,0.2574610710144043,27.807686580608177,2.1518546416034794,min,0.4,0.8
0,300,300,32,0.6624321937561035,3.156739690875937,0.1551411263364519,min,0.1,0.4
0,50,500,32,0.1992661952972412,16.046261651588914,1.2367964167464616,min,0.30000000000000004,0.6000000000000001
0,50,500,4,0.12594389915466309,1.6205244821784839,0.6572213399799608,maj,0.4,0.4
0,150,150,64,0.1645677089691162,23.39872576868639,0.5741309128016531,min,0.2,0.4
0,50,300,64,0.06381034851074219,38.834590776117324,2.141100075103175,maj,0.2,0.6000000000000001
0,300,300,4,0.43302297592163086,1.8034057414829285,0.7216865680519636,min,0.2,0.8
0,50,300,64,0.05969381332397461,37.250809413778995,1.9886264984697535,maj,0.2,0.8
0,50,300,64,0.14099717140197754,15.076967649869434,0.3678995746174969,min,0.30000000000000004,0.0
0,50,500,16,0.21262812614440918,1.7651092398920085,0.19562325612892578,min,0.5,0.2
0,150,300,8,0.2567741870880127,5.478224704486914,1.0776623086706747,maj,0.4,0.0
0,50,500,64,0.13898849487304688,44.15318372415219,1.3146550288376155,min,0.1,0.6000000000000001
0,300,150,32,0.3025338649749756,27.807686580608177,2.1518546416034794,maj,0.4,0.0
0,150,150,64,0.13514089584350586,50.09182005111549,1.6128842024647092,min,0.2,0.6000000000000001
0,50,500,8,0.20311760902404785,0.6707373038134141,0.12322424006746538,min,0.5,0.2
0,150,300,4,0.27313733100891113,1.917462473781128,0.7977779271493532,min,0.4,0.8
0,50,300,64,0.12145018577575684,18.734198585332624,0.4751880875115578,min,0.30000000000000004,0.2
0,300,300,8,0.4460940361022949,5.275705243079275,1.0092806578575761,maj,0.2,0.0
0,300,500,4,0.7233710289001465,0.6192996734992207,0.2897772432563743,min,0.1,0.6000000000000001
0,50,500,4,0.10341477394104004,1.1133465849329682,0.4876825569342554,maj,0.4,0.6000000000000001
0,300,150,32,0.23874568939208984,27.754230483258205,2.1318467751454064,maj,0.4,0.2
0,150,500,4,0.5083680152893066,0.21179248389799915,0.06534811263712725,min,0.2,0.4
0,150,150,64,0.13645172119140625,51.93890967336147,3.178185026987417,min,0.2,0.8
0,150,150,64,0.11044979095458984,51.93890967336147,3.178185026987417,maj,0.2,0.0
0,150,300,16,0.25908946990966797,12.852899204774744,1.5560185969381728,min,0.4,0.8
0,300,300,4,0.42786192893981934,1.8034057414829285,0.7216865680519636,maj,0.2,0.0
0,300,300,16,0.47946882247924805,4.053874000728113,0.4707894640165821,min,0.2,0.6000000000000001
0,150,150,64,0.1164255142211914,51.49683273588527,3.181002296687533,maj,0.2,0.2
0,50,300,64,0.10089612007141113,30.3161679045621,0.8530970698681996,min,0.30000000000000004,0.4
0,150,300,8,0.23685240745544434,5.3619475115579105,1.0568218097161124,maj,0.4,0.2
0,150,500,8,0.4751002788543701,0.5276411107611552,0.09162458115592664,min,0.2,0.4
0,150,300,32,0.3571627140045166,3.195315814082297,0.16243374484478895,min,0.30000000000000004,0.2
0,50,500,16,0.18761062622070312,3.191249417577799,0.40128195079863943,min,0.5,0.4
0,150,150,64,0.09938597679138184,46.05191233245261,2.756346003688577,maj,0.2,0.4
0,300,150,32,0.2051851749420166,27.99026499044427,2.0285502019929487,maj,0.4,0.4
0,150,150,64,0.09476637840270996,41.13098615224327,2.313144246458264,maj,0.2,0.6000000000000001
0,150,300,4,0.2679450511932373,1.917462473781128,0.7977779271493532,maj,0.4,0.0
0,150,150,64,0.08940315246582031,39.02246198844349,2.0953163190441373,maj,0.2,0.8
0,150,150,64,0.2171792984008789,12.405120369292788,0.292352438017718,min,0.30000000000000004,0.0
0,50,500,8,0.18360257148742676,1.251050502645985,0.24586697169082372,min,0.5,0.4
0,50,500,32,0.134934663772583,24.390698235895155,2.281819702307479,min,0.30000000000000004,0.8
0,300,300,8,0.40791821479797363,5.063158532776631,0.9706212352015243,maj,0.2,0.2
0,50,300,64,0.08619213104248047,53.54977870642672,2.1843667643802473,min,0.30000000000000004,0.6000000000000001
0,50,500,4,0.09988760948181152,0.43566868049066365,0.22168333447665137,maj,0.4,0.8
0,50,500,4,0.25089025497436523,0.19423751539742726,0.06015678624601068,min,0.5,0.0
0,300,150,32,0.18513751029968262,27.716369606831876,2.193955039646726,maj,0.4,0.6000000000000001
0,150,150,64,0.2112751007080078,15.447824684408427,0.3717467949257886,min,0.30000000000000004,0.2
0,150,300,16,0.28908610343933105,12.852899204774744,1.5560185969381728,maj,0.4,0.0
0,300,500,8,0.7555627822875977,1.0652885819509654,0.21533918462870372,min,0.1,0.6000000000000001
0,300,300,4,0.42961573600769043,1.702889033664234,0.6802413856273591,maj,0.2,0.2
0,150,300,8,0.20770525932312012,4.815658011307976,0.9662268960679864,maj,0.4,0.4
0,50,500,32,0.14006805419921875,24.390698235895155,2.281819702307479,maj,0.30000000000000004,0.0
0,50,500,64,0.12253046035766602,54.260725633729606,3.3103097837170115,min,0.1,0.8
0,50,300,64,0.08384275436401367,44.71215198498226,2.7596447585486463,min,0.30000000000000004,0.8
0,150,150,64,0.14751720428466797,25.317547099468406,0.6583674387621499,min,0.30000000000000004,0.4
0,50,500,16,0.16951775550842285,8.053983107037393,1.0527718467514187,min,0.5,0.6000000000000001
0,300,150,32,0.17052125930786133,26.896442507464037,2.3588036694440575,maj,0.4,0.8
0,300,150,32,0.4155447483062744,3.1500253384545136,0.16445751920107993,min,0.5,0.0
0,150,500,16,0.47908735275268555,1.2480649999032574,0.1283357959195119,min,0.2,0.4
0,150,300,4,0.2734558582305908,1.8970537677477926,0.7896685924083477,maj,0.4,0.2
0,50,500,64,0.12038421630859375,54.260725633729606,3.3103097837170115,maj,0.1,0.0
0,50,300,64,0.08220863342285156,44.71215198498226,2.7596447585486463,maj,0.30000000000000004,0.0
0,300,300,8,0.3847346305847168,4.279285617002932,0.8286503949171398,maj,0.2,0.4
0,50,500,8,0.1907651424407959,3.4024135802609567,0.6995551898091675,min,0.5,0.6000000000000001
0,50,500,4,0.21938347816467285,0.24652108720643462,0.07763509019315615,min,0.5,0.2
0,50,500,64,0.11978650093078613,54.28248738473757,3.2847581243947426,maj,0.1,0.2
0,150,150,64,0.12999558448791504,50.67268152464365,1.778664521316084,min,0.30000000000000004,0.6000000000000001
0,50,300,64,0.07667422294616699,44.760382383110354,2.7536289450759046,maj,0.30000000000000004,0.2
0,50,500,32,0.13060808181762695,24.415171289929713,2.2385584220863266,maj,0.30000000000000004,0.2
0,150,300,32,0.30888795852661133,5.603817904650139,0.32297322516628874,min,0.30000000000000004,0.4
0,50,500,64,0.1064457893371582,54.348174558490264,3.2297352071992993,maj,0.1,0.4
0,50,300,64,0.07166767120361328,43.849345424964056,2.6443343632355143,maj,0.30000000000000004,0.4
0,300,150,32,0.388944149017334,4.111730013399875,0.2292128439763603,min,0.5,0.2
0,150,300,16,0.24103188514709473,12.622503878042584,1.5379055513092743,maj,0.4,0.2
0,300,300,4,0.43232297897338867,1.3701938013573378,0.5457177430734489,maj,0.2,0.4
0,150,300,8,0.18428635597229004,3.4465090246611894,0.7103220873967223,maj,0.4,0.6000000000000001
0,150,150,64,0.16601920127868652,55.303967645790514,3.3621010005964878,min,0.30000000000000004,0.8
0,50,500,64,0.10837411880493164,53.89750431489562,3.192626146068491,maj,0.1,0.6000000000000001
0,50,300,64,0.0808713436126709,38.865830614773586,2.2781677060962293,maj,0.30000000000000004,0.6000000000000001
0,150,150,64,0.12389349937438965,55.303967645790514,3.3621010005964878,maj,0.30000000000000004,0.0
0,50,500,64,0.09838461875915527,54.2729822006945,3.273989120302621,maj,0.1,0.8
0,50,500,64,0.24232769012451172,10.885917418794618,0.2690295506044177,min,0.2,0.0
0,50,300,64,0.06213808059692383,37.17467531451506,2.0062100624327104,maj,0.30000000000000004,0.8
0,50,300,64,0.13602089881896973,16.28151311244148,0.4053965491313219,min,0.4,0.0
0,150,300,4,0.20766115188598633,1.8244684377936742,0.7585035326033758,maj,0.4,0.4
0,50,500,16,0.15918660163879395,12.943298279402654,1.6906280110921441,min,0.5,0.8
0,150,150,64,0.11492633819580078,55.360977689126464,3.3425148019056605,maj,0.30000000000000004,0.2
0,50,500,32,0.11890840530395508,24.722108792854574,2.1899542669198953,maj,0.30000000000000004,0.4
0,300,500,32,1.3815701007843018,1.7112546967519808,0.08226722039745551,min,0.1,0.2
0,300,150,32,0.3386380672454834,7.873185282334618,0.49654937608337246,min,0.5,0.4
0,150,500,32,0.33856844902038574,21.374264121125243,1.680411292947062,min,0.1,0.8
0,300,300,8,0.35780763626098633,2.176621235872185,0.4910502907353153,maj,0.2,0.6000000000000001
0,150,150,64,0.10435009002685547,54.47465223480317,3.3546783966983913,maj,0.30000000000000004,0.4
0,50,500,8,0.16056251525878906,5.67518209765546,1.20495835770556,min,0.5,0.8
0,50,300,64,0.1711139678955078,20.40719625039213,0.5251934370744201,min,0.4,0.2
0,150,150,64,0.11543679237365723,46.06871060232887,2.8580218068835213,maj,0.30000000000000004,0.6000000000000001
0,50,500,4,0.1886584758758545,0.4618419174757207,0.16171105161992524,min,0.5,0.4
0,150,300,16,0.20625996589660645,11.430489978876789,1.4426157678105334,maj,0.4,0.4
0,150,150,64,0.09087920188903809,42.02449215731967,2.5962556557937924,maj,0.30000000000000004,0.8
0,150,150,64,0.20178532600402832,13.563296841725498,0.3243890410568377,min,0.4,0.0
0,300,300,4,0.3661668300628662,0.5790818651383617,0.22618178694607954,maj,0.2,0.6000000000000001
0,150,300,8,0.17307233810424805,2.132099535671278,0.48403778213333715,maj,0.4,0.8
0,150,300,8,0.39090609550476074,0.549870330893816,0.09642083361937528,min,0.5,0.0
0,300,150,32,0.3050253391265869,18.3515184181909,1.3626902081958432,min,0.5,0.6000000000000001
0,150,500,32,0.3488297462463379,21.374264121125243,1.680411292947062,maj,0.1,0.0
0,50,300,64,0.10891222953796387,33.22037106429306,0.9741409896331968,min,0.4,0.4
0,50,500,32,0.10940194129943848,23.9330173310818,2.1964413657827664,maj,0.30000000000000004,0.6000000000000001
0,150,150,64,0.18658089637756348,17.04480837627136,0.4203449197112574,min,0.4,0.2
0,150,300,4,0.17921948432922363,1.4169367399639037,0.6181282583868275,maj,0.4,0.6000000000000001
0,300,300,32,0.4681820869445801,8.122568192978807,0.5087155775262152,min,0.1,0.6000000000000001
0,50,500,16,0.15650725364685059,12.943298279402654,1.6906280110921441,maj,0.5,0.0
0,150,300,32,0.27002668380737305,14.509567519383909,1.0598371937073954,min,0.30000000000000004,0.6000000000000001
0,300,300,8,0.3501870632171631,1.8364512553438335,0.4250365142823385,maj,0.2,0.8
0,300,300,8,0.7909519672393799,0.35964205554897466,0.06066714361533809,min,0.30000000000000004,0.0
0,150,150,64,0.17208504676818848,27.844898754126692,0.7669796835147992,min,0.4,0.4
0,50,300,64,0.1074371337890625,55.680790836548795,2.5534380613865446,min,0.4,0.6000000000000001
0,50,500,8,0.1680433750152588,5.67518209765546,1.20495835770556,maj,0.5,0.0
0,300,150,32,0.2921321392059326,28.783032642377837,2.2422338652542066,min,0.5,0.8
0,150,300,16,0.18676042556762695,10.39198457469648,1.0980566808629417,maj,0.4,0.6000000000000001
0,150,500,32,0.33115458488464355,20.682182199515843,1.5188646196724163,maj,0.1,0.2
0,50,500,32,0.09875082969665527,20.325761142772738,1.7730627627506832,maj,0.30000000000000004,0.8
0,50,500,4,0.19331979751586914,1.2170211236167257,0.4745620739401028,min,0.5,0.6000000000000001
0,50,500,32,0.26151418685913086,3.63755568793207,0.1836583753682987,min,0.4,0.0
0,50,500,64,0.2048203945159912,13.70165482875554,0.34530704201985585,min,0.2,0.2
0,300,300,4,0.3426361083984375,0.31705534518875333,0.14483927489896642,maj,0.2,0.8
0,150,150,64,0.14051198959350586,52.88831156839767,2.049903332714269,min,0.4,0.6000000000000001
0,300,300,4,0.7843406200408936,0.1378079444096521,0.04884347963979226,min,0.30000000000000004,0.0
0,300,300,16,0.4536147117614746,12.31945036155262,1.475733345353112,min,0.2,0.8
0,150,300,8,0.36368894577026367,0.6912622425177211,0.12554404062349844,min,0.5,0.2
0,50,300,64,0.08921933174133301,50.48702495284907,3.270705135182416,min,0.4,0.8
0,150,300,4,0.17406201362609863,0.16812665608883282,0.09802056680840494,maj,0.4,0.8
0,150,150,64,0.1344616413116455,58.86041946197465,3.5063642202243677,min,0.4,0.8
0,150,300,4,0.4140052795410156,0.1997203988139945,0.0665902566017875,min,0.5,0.0
0,300,150,32,0.28395509719848633,28.783032642377837,2.2422338652542066,maj,0.5,0.0
0,50,300,64,0.09184670448303223,50.48702495284907,3.270705135182416,maj,0.4,0.0
0,50,500,16,0.15149402618408203,12.818687058947074,1.6692586396966498,maj,0.5,0.2
0,150,150,64,0.1705760955810547,58.86041946197465,3.5063642202243677,maj,0.4,0.0
0,150,500,32,0.3134434223175049,20.02819658201044,1.197387252389719,maj,0.1,0.4
0,50,300,64,0.08618855476379395,50.6299857058564,3.252037820302153,maj,0.4,0.2
0,150,150,64,0.1259753704071045,58.922508989501004,3.484245432222456,maj,0.4,0.2
0,50,500,8,0.1399998664855957,5.531603001565856,1.1772073172317978,maj,0.5,0.2
0,150,300,16,0.1711270809173584,10.59690519572819,1.3503441073224358,maj,0.4,0.8
0,150,300,16,0.3918893337249756,1.3023833420195468,0.12767689074833957,min,0.5,0.0
0,150,150,64,0.10425019264221191,57.07924903683707,3.5918554129801596,maj,0.4,0.4
0,300,300,16,0.4365255832672119,12.31945036155262,1.475733345353112,maj,0.2,0.0
0,50,500,32,0.20673918724060059,4.635465804501768,0.24570580210144619,min,0.4,0.2
0,50,500,4,0.1631016731262207,1.8803700910582233,0.7520714764592455,min,0.5,0.8
0,300,150,32,0.3422813415527344,28.743592455640574,2.260425938251116,maj,0.5,0.2
0,50,300,64,0.08182287216186523,50.152329386712516,3.232643295772436,maj,0.4,0.4
0,150,500,4,0.40338897705078125,0.6348803499013685,0.22848014424175775,min,0.2,0.6000000000000001
0,150,300,32,0.24593663215637207,27.96762168228726,2.3593271930383435,min,0.30000000000000004,0.8
0,150,150,64,0.09845948219299316,45.70631373337036,2.9137652440043733,maj,0.4,0.6000000000000001
0,150,500,32,0.3258342742919922,19.88451555282039,1.022400825095388,maj,0.1,0.6000000000000001
0,150,300,8,0.3210597038269043,1.363939784062012,0.2601559769127589,min,0.5,0.4
0,150,500,8,0.4043865203857422,1.7136900055264206,0.32519628916603266,min,0.2,0.6000000000000001
0,50,300,64,0.06231522560119629,42.199266215456355,2.5591203086540344,maj,0.4,0.6000000000000001
0,150,150,64,0.09023213386535645,39.62897789170563,2.356578507400907,maj,0.4,0.8
0,150,150,64,0.20460987091064453,14.817615910988039,0.3682099868103359,min,0.5,0.0
0,300,500,16,0.8412208557128906,2.491938031892246,0.27391097069530523,min,0.1,0.6000000000000001
0,150,300,4,0.38820314407348633,0.25373549079421587,0.08469245508992482,min,0.5,0.2
0,50,500,16,0.143477201461792,12.399364816594824,1.5394753726694317,maj,0.5,0.4
0,50,500,64,0.17555832862854004,21.79111602970346,0.6104582507431846,min,0.2,0.4
0,300,150,32,0.419954776763916,28.845790463881784,2.242715689775121,maj,0.5,0.4
0,50,300,64,0.0637059211730957,37.67403481456151,2.0177425863506677,maj,0.4,0.8
0,50,300,64,0.15253043174743652,17.94122730791014,0.47438738551827025,min,0.5,0.0
0,150,150,64,0.1861879825592041,18.882794826974127,0.4880837722288983,min,0.5,0.2
0,50,500,8,0.12545514106750488,5.227972492136361,1.1024970988933191,maj,0.5,0.4
0,150,300,32,0.24278736114501953,27.96762168228726,2.3593271930383435,maj,0.30000000000000004,0.0
0,150,500,32,0.3166043758392334,19.84419862132723,1.0302544002502783,maj,0.1,0.8
0,300,300,16,0.40236926078796387,11.699973122630169,1.4041727468511735,maj,0.2,0.2
0,150,500,32,0.6974046230316162,2.01341964318454,0.09525546489791048,min,0.2,0.0
0,50,300,64,0.12693428993225098,22.465352368375328,0.6290550143318111,min,0.5,0.2
0,150,300,16,0.3858320713043213,1.6869476860452315,0.17475723280839217,min,0.5,0.2
0,150,150,64,0.17069530487060547,30.610375230946552,0.9122431970890752,min,0.5,0.4
0,50,500,4,0.1715400218963623,1.8803700910582233,0.7520714764592455,maj,0.5,0.0
0,150,150,64,0.15065598487854004,53.78992673639699,2.2854855880716505,min,0.5,0.6000000000000001
0,300,150,32,0.22511577606201172,26.48777828993296,2.2458405258273677,maj,0.5,0.6000000000000001
0,50,300,64,0.13346076011657715,36.38837643429401,1.2088201866308792,min,0.5,0.4
0,50,500,32,0.23235487937927246,7.675647091225083,0.4815745814885465,min,0.4,0.4
0,150,300,8,0.3098263740539551,3.647209951727774,0.7052970913330399,min,0.5,0.6000000000000001
0,150,300,32,0.22672343254089355,27.981716791505754,2.3263487567206096,maj,0.30000000000000004,0.2
0,150,150,64,0.15451383590698242,59.054154706513366,3.503741770879349,min,0.5,0.8
0,50,500,16,0.10848879814147949,12.360186802193109,1.5389730330000482,maj,0.5,0.6000000000000001
0,150,300,4,0.31905603408813477,0.47572453940712256,0.1690189262909648,min,0.5,0.4
0,300,300,8,0.7077195644378662,0.42821971883281273,0.07169139067025275,min,0.30000000000000004,0.2
0,50,300,64,0.10577774047851562,55.90653386063716,2.825217406044588,min,0.5,0.6000000000000001
0,150,500,16,0.4425797462463379,4.042474012534423,0.4905323007167548,min,0.2,0.6000000000000001
0,50,500,8,0.10435986518859863,4.1702148303977085,0.9193718238884028,maj,0.5,0.6000000000000001
0,150,150,64,0.14301609992980957,59.054154706513366,3.503741770879349,maj,0.5,0.0
0,300,300,16,0.3807849884033203,10.432308506169406,1.2257211844328724,maj,0.2,0.4
0,300,150,32,0.27400827407836914,23.50037087046446,2.2001033486649293,maj,0.5,0.8
0,150,300,64,0.4150385856628418,7.800410680025209,0.1819715424658232,min,0.1,0.0
0,50,300,64,0.09931302070617676,50.49288929652687,3.296518834586488,min,0.5,0.8
0,150,150,64,0.12799906730651855,58.72000663913858,3.528113519052148,maj,0.5,0.2
0,150,300,32,0.19930577278137207,27.983071067842246,2.1865289412290365,maj,0.30000000000000004,0.4
0,150,300,16,0.35969066619873047,3.2125515463635073,0.36239567674336126,min,0.5,0.4
0,50,500,4,0.1469743251800537,1.845716606642943,0.7376951218807004,maj,0.5,0.2
0,300,300,4,0.7201433181762695,0.16265555046791913,0.054470807348169885,min,0.30000000000000004,0.2
0,50,500,64,0.16606783866882324,48.58301234957931,1.7416129293846296,min,0.2,0.6000000000000001
0,150,150,64,0.11237049102783203,54.89067382388909,3.379635251259057,maj,0.5,0.4
0,50,300,64,0.10036587715148926,50.49288929652687,3.296518834586488,maj,0.5,0.0
0,150,300,8,0.27843236923217773,5.603750364769674,1.0745335228602353,min,0.5,0.8
0,50,500,16,0.09724044799804688,11.487371518257747,1.6138903377967952,maj,0.5,0.8
0,150,500,64,0.6739699840545654,6.124232244247592,0.1465248156992807,min,0.1,0.0
0,150,150,64,0.09824442863464355,42.47480727830127,2.6367098801915168,maj,0.5,0.6000000000000001
0,50,500,32,0.1630268096923828,18.006047265003147,1.425130365481534,min,0.4,0.6000000000000001
0,300,300,32,0.4260528087615967,23.598905104932022,1.8620595150087256,min,0.1,0.8
0,50,300,64,0.08831977844238281,50.63612775587765,3.3139287176556667,maj,0.5,0.2
0,150,300,4,0.32469797134399414,1.2369214563417603,0.4821665067018831,min,0.5,0.6000000000000001
0,300,300,16,0.36286258697509766,8.797521514854616,0.9250217132755192,maj,0.2,0.6000000000000001
0,150,300,32,0.189744234085083,28.17979785905818,2.2283900376035355,maj,0.30000000000000004,0.6000000000000001
0,50,500,8,0.10038638114929199,3.318349597622861,0.8169797129775638,maj,0.5,0.8
0,300,150,64,0.42446064949035645,7.644475706866617,0.17679421751861565,min,0.1,0.0
0,150,150,64,0.08838868141174316,34.58936898740977,1.5812373508255189,maj,0.5,0.8
0,300,300,64,0.79518723487854,5.7536721904299295,0.1341172833583228,min,0.1,0.0
0,50,300,64,0.07332873344421387,48.87261080423529,3.1905172133167397,maj,0.5,0.4
0,300,300,32,0.41094160079956055,23.598905104932022,1.8620595150087256,maj,0.1,0.0
0,50,500,4,0.12750029563903809,1.7236559362493395,0.6974624675892963,maj,0.5,0.4
0,150,300,16,0.32473158836364746,8.318176376760283,0.9799659269848762,min,0.5,0.6000000000000001
0,150,300,32,0.17208385467529297,26.1927032556738,2.3019870618613014,maj,0.30000000000000004,0.8
0,50,300,64,0.06484365463256836,38.933513296945925,2.250695514863914,maj,0.5,0.6000000000000001
0,150,300,32,0.461273193359375,2.9902417483054653,0.1511291850432075,min,0.4,0.0
0,300,300,32,0.3914058208465576,22.993651656401482,1.6753195637185918,maj,0.1,0.2
0,150,300,8,0.29170894622802734,5.603750364769674,1.0745335228602353,maj,0.5,0.0
0,300,300,16,0.36789751052856445,8.618193124495548,0.957474201103777,maj,0.2,0.8
0,300,300,16,0.8344025611877441,0.8179105306775865,0.07542453373367113,min,0.30000000000000004,0.0
0,300,150,64,0.35408568382263184,9.474146617051996,0.21937855808540027,min,0.1,0.2
0,50,300,64,0.0601656436920166,33.98012152449511,1.4700114110342712,maj,0.5,0.8
0,50,500,32,0.1570596694946289,27.5025311556736,2.536664604630363,min,0.4,0.8
