Scenario,state,missing,agents,observations,inaccuracy
polarization,32,0,50,300,0.235500828
polarization,32,0.2,50,300,0.231010326
polarization,32,0.4,50,300,0.238736408
polarization,32,0.6,50,300,0.238911791
polarization,32,0.8,50,300,0.246248647
polarization,32,0,150,300,0.159118675
polarization,64,0,300,300,0.046227361
polarization,32,0.2,150,300,0.158526866
polarization,32,0.4,150,300,0.161781517
polarization,32,0.6,150,300,0.166215403
polarization,64,0.2,300,300,0.046881119
polarization,32,0.8,150,300,0.172942892
polarization,8,0,150,150,0.230920327
polarization,8,0.2,150,150,0.230729608
polarization,8,0.4,150,150,0.228728789
polarization,64,0.4,300,300,0.050246249
polarization,8,0.6,150,150,0.226553152
polarization,8,0.8,150,150,0.235987152
polarization,64,0.6,300,300,0.055166265
polarization,64,0.8,300,300,0.079543833
polarization,64,0,150,300,0.036896226
polarization,64,0.2,150,300,0.039546807
polarization,64,0.4,150,300,0.044695687
polarization,64,0.6,150,300,0.055309671
polarization,64,0.8,150,300,0.101241315
polarization,8,0,150,150,0.180654136
polarization,8,0.2,150,150,0.179921267
polarization,8,0.4,150,150,0.182940162
polarization,32,0,50,300,0.147592265
polarization,8,0.6,150,150,0.181979479
polarization,32,0.2,50,300,0.147409771
polarization,32,0.4,50,300,0.150304147
polarization,8,0.8,150,150,0.183366219
polarization,32,0.6,50,300,0.151149329
polarization,32,0.8,50,300,0.192175456
polarization,8,0,150,150,0.111968309
polarization,8,0.2,150,150,0.112792235
polarization,8,0.4,150,150,0.113638256
polarization,8,0.6,150,150,0.117128925
polarization,8,0.8,150,150,0.108912726
polarization,16,0,150,500,0.156871598
polarization,32,0,300,500,0.045093937
polarization,8,0,300,300,0.316801016
polarization,16,0.2,150,500,0.156296125
polarization,8,0.2,300,300,0.316691456
polarization,16,0.4,150,500,0.15780594
polarization,32,0,150,300,0.085759217
polarization,16,0.6,150,500,0.154309703
polarization,8,0.4,300,300,0.315785585
polarization,32,0.2,150,300,0.085529295
polarization,32,0.2,300,500,0.045175573
polarization,32,0.4,150,300,0.084294741
polarization,32,0,50,300,0.114354056
polarization,8,0,150,300,0.272466144
polarization,16,0.8,150,500,0.168034247
polarization,32,0.2,50,300,0.116643146
polarization,32,0.4,50,300,0.116118975
polarization,32,0.6,50,300,0.124419012
polarization,32,0.6,150,300,0.093684147
polarization,32,0.8,50,300,0.160841677
polarization,8,0.2,150,300,0.272323327
polarization,8,0.6,300,300,0.319975815
polarization,32,0.8,150,300,0.109256923
polarization,8,0.4,150,300,0.273848764
polarization,8,0.6,150,300,0.269203013
polarization,8,0.8,150,300,0.27258152
polarization,8,0.8,300,300,0.310222601
polarization,16,0,50,500,0.23130471
polarization,16,0.2,50,500,0.233247248
polarization,16,0.4,50,500,0.234180377
polarization,16,0.6,50,500,0.237474188
polarization,16,0.8,50,500,0.247362512
polarization,32,0.4,300,500,0.046922412
polarization,4,0,300,150,0.404759483
polarization,4,0.2,300,150,0.406203924
polarization,64,0,150,300,0.157488748
polarization,4,0.4,300,150,0.407930387
polarization,32,0.6,300,500,0.048315215
polarization,64,0.2,150,300,0.157778431
polarization,4,0.6,300,150,0.397739129
polarization,64,0.4,150,300,0.159454684
polarization,4,0.8,300,150,0.403347455
polarization,64,0.6,150,300,0.161797352
polarization,64,0.8,150,300,0.184841925
polarization,32,0.8,300,500,0.059062
polarization,32,0,50,500,0.154324844
polarization,32,0.2,50,500,0.154610041
polarization,32,0.4,50,500,0.157143959
polarization,32,0.6,50,500,0.162516672
polarization,32,0.8,50,500,0.182174145
polarization,4,0,300,150,0.292522773
polarization,4,0.2,300,150,0.292395804
polarization,4,0.4,300,150,0.29495331
polarization,4,0.6,300,150,0.297199952
polarization,64,0,300,300,0.204335208
polarization,4,0.8,300,150,0.293938235
polarization,32,0,150,300,0.274344759
polarization,32,0.2,150,300,0.274663501
polarization,32,0.4,150,300,0.272308081
polarization,8,0,150,300,0.244353719
polarization,64,0.2,300,300,0.203815284
polarization,32,0.6,150,300,0.271098371
polarization,8,0.2,150,300,0.24397027
polarization,32,0.8,150,300,0.296830873
polarization,8,0.4,150,300,0.241936375
polarization,8,0.6,150,300,0.244557648
polarization,64,0.4,300,300,0.204643833
polarization,8,0.8,150,300,0.239577881
polarization,64,0.6,300,300,0.204959484
polarization,64,0.8,300,300,0.212706789
polarization,64,0,150,300,0.125325848
polarization,64,0.2,150,300,0.126603817
polarization,64,0.4,150,300,0.128025864
polarization,64,0.6,150,300,0.130190257
polarization,64,0.8,150,300,0.149647309
polarization,4,0,300,150,0.172853765
polarization,4,0.2,300,150,0.173063601
polarization,4,0.4,300,150,0.175701933
polarization,4,0.6,300,150,0.179335304
polarization,4,0.8,300,150,0.176765164
polarization,16,0,50,500,0.143280822
polarization,16,0.2,50,500,0.143833556
polarization,16,0.4,50,500,0.146757291
polarization,16,0.6,50,500,0.148731493
polarization,16,0.8,50,500,0.165100674
polarization,8,0,300,300,0.202899052
polarization,8,0.2,300,300,0.203153234
polarization,8,0.4,300,300,0.204071042
polarization,32,0,150,300,0.219211169
polarization,32,0.2,150,300,0.220058226
polarization,32,0.4,150,300,0.218198244
polarization,8,0,150,300,0.14376139
polarization,8,0.6,300,300,0.202012936
polarization,32,0.6,150,300,0.224631048
polarization,8,0.2,150,300,0.144460049
polarization,32,0.8,150,300,0.233501942
polarization,8,0.4,150,300,0.146236964
polarization,8,0.6,150,300,0.145393437
polarization,8,0.8,300,300,0.203205826
polarization,8,0.8,150,300,0.15229424
polarization,4,0,300,150,0.141169286
polarization,4,0.2,300,150,0.139259743
polarization,4,0.4,300,150,0.14491107
polarization,4,0.6,300,150,0.140873921
polarization,32,0,50,500,0.135166016
polarization,4,0.8,300,150,0.137420017
polarization,32,0.2,50,500,0.135520145
polarization,32,0.4,50,500,0.134952666
polarization,32,0.6,50,500,0.140031211
polarization,32,0.8,50,500,0.162826076
polarization,64,0,150,300,0.088521012
polarization,64,0.2,150,300,0.089625477
polarization,16,0,150,500,0.097096222
polarization,64,0.4,150,300,0.091965951
polarization,64,0.6,150,300,0.098893746
polarization,16,0.2,150,500,0.096211934
polarization,64,0.8,150,300,0.127562216
polarization,16,0.4,150,500,0.096742175
polarization,16,0.6,150,500,0.099775045
polarization,16,0.8,150,500,0.108466792
polarization,4,0,300,500,0.195797179
polarization,4,0.2,300,500,0.195002802
polarization,64,0,300,300,0.166195378
polarization,32,0,150,300,0.156842671
polarization,32,0.2,150,300,0.157367549
polarization,64,0.2,300,300,0.166018308
polarization,32,0.4,150,300,0.159294655
polarization,8,0,150,300,0.091833094
polarization,32,0.6,150,300,0.161812383
polarization,8,0.2,150,300,0.090520826
polarization,4,0.4,300,500,0.196047555
polarization,32,0.8,150,300,0.17402802
polarization,8,0.4,150,300,0.092500248
polarization,64,0.4,300,300,0.167628064
polarization,8,0.6,150,300,0.093496745
polarization,8,0.8,150,300,0.096765858
polarization,64,0.6,300,300,0.168850725
polarization,4,0.6,300,500,0.193466181
polarization,64,0.8,300,300,0.182556692
polarization,64,0,150,300,0.049068763
polarization,16,0,50,500,0.086695493
polarization,16,0.2,50,500,0.086584638
polarization,64,0.2,150,300,0.051223914
polarization,16,0.4,50,500,0.088388737
polarization,16,0.6,50,500,0.095223253
polarization,16,0.8,50,500,0.110780578
polarization,64,0.4,150,300,0.054485895
polarization,64,0.6,150,300,0.064946375
polarization,4,0.8,300,500,0.188427871
polarization,64,0.8,150,300,0.103420014
polarization,32,0,50,500,0.086005601
polarization,8,0,300,300,0.118681156
polarization,32,0.2,50,500,0.086028078
polarization,32,0.4,50,500,0.087728184
polarization,32,0.6,50,500,0.098006512
polarization,32,0.8,50,500,0.121158542
polarization,8,0.2,300,300,0.120088221
polarization,8,0.4,300,300,0.119573664
polarization,32,0,150,300,0.107601198
polarization,32,0.2,150,300,0.106323161
polarization,8,0.6,300,300,0.115991096
polarization,32,0.4,150,300,0.109200426
polarization,8,0,150,300,0.336483247
polarization,32,0.6,150,300,0.113057003
polarization,8,0.2,150,300,0.337795711
polarization,32,0.8,150,300,0.129770807
polarization,8,0.8,300,300,0.115119035
polarization,8,0.4,150,300,0.338830499
polarization,8,0.6,150,300,0.330345213
polarization,8,0.8,150,300,0.343218477
polarization,64,0,150,300,0.209001531
polarization,64,0.2,150,300,0.208101086
polarization,64,0.4,150,300,0.210051688
polarization,64,0.6,150,300,0.212787156
polarization,64,0.8,150,300,0.230837551
polarization,32,0,300,500,0.220990521
polarization,16,0,150,500,0.262058211
polarization,16,0.2,150,500,0.260776889
polarization,16,0,50,500,0.305617291
polarization,16,0.2,50,500,0.306660778
polarization,16,0.4,50,500,0.305148234
polarization,16,0.4,150,500,0.263045533
polarization,16,0.6,50,500,0.310711006
polarization,16,0.8,50,500,0.310712549
polarization,32,0.2,300,500,0.219835396
polarization,16,0.6,150,500,0.26452867
polarization,64,0,300,300,0.117724191
polarization,32,0,150,500,0.146847518
polarization,16,0.8,150,500,0.239091575
polarization,64,0.2,300,300,0.11818702
polarization,32,0.2,150,500,0.146643142
polarization,8,0,150,300,0.293633835
polarization,8,0.2,150,300,0.295067923
polarization,32,0.4,300,500,0.220811869
polarization,64,0.4,300,300,0.118746119
polarization,8,0.4,150,300,0.292180501
polarization,32,0.4,150,500,0.145649608
polarization,8,0.6,150,300,0.301829564
polarization,8,0.8,150,300,0.297562249
polarization,32,0.6,150,500,0.150578338
polarization,64,0.6,300,300,0.123777791
polarization,32,0.8,150,500,0.156373462
polarization,64,0.8,300,300,0.137104221
polarization,32,0.6,300,500,0.221258072
polarization,64,0,150,300,0.168174087
polarization,64,0.2,150,300,0.168569426
polarization,64,0.4,150,300,0.170997711
polarization,64,0.6,150,300,0.17135875
polarization,64,0.8,150,300,0.187720341
polarization,32,0.8,300,500,0.224163222
polarization,32,0,50,500,0.049539904
polarization,32,0.2,50,500,0.051348445
polarization,32,0.4,50,500,0.054573306
polarization,32,0.6,50,500,0.066479919
polarization,32,0.8,50,500,0.100192739
polarization,8,0,300,500,0.337208746
polarization,8,0.2,300,500,0.336465665
polarization,8,0,150,300,0.161234479
polarization,8,0.2,150,300,0.159940029
polarization,8,0.4,150,300,0.163083365
polarization,8,0.4,300,500,0.336192145
polarization,8,0.6,150,300,0.155110071
polarization,8,0.8,150,300,0.160988119
polarization,8,0.6,300,500,0.337232882
polarization,64,0,150,300,0.111645318
polarization,64,0.2,150,300,0.112946192
polarization,64,0.4,150,300,0.115913401
polarization,64,0.6,150,300,0.120750969
polarization,64,0.8,150,300,0.137305744
polarization,8,0.8,300,500,0.333855537
polarization,16,0,50,500,0.26232513
polarization,16,0.2,50,500,0.262877377
polarization,16,0.4,50,500,0.256630171
polarization,16,0.6,50,500,0.259564123
polarization,16,0.8,50,500,0.260592663
polarization,64,0,300,300,0.060827798
polarization,32,0,50,500,0.205723211
polarization,32,0.2,50,500,0.207495648
polarization,32,0.4,50,500,0.20533437
polarization,32,0.6,50,500,0.21051633
polarization,64,0.2,300,300,0.061313764
polarization,32,0.8,50,500,0.227255147
polarization,8,0,150,300,0.103522429
polarization,8,0.2,150,300,0.102124523
polarization,64,0.4,300,300,0.063956667
polarization,8,0.4,150,300,0.10493064
polarization,8,0.6,150,300,0.104500718
polarization,8,0.8,150,300,0.095505051
polarization,64,0.6,300,300,0.06809253
polarization,64,0.8,300,300,0.08915227
polarization,64,0,150,300,0.060736457
polarization,16,0,150,500,0.239558777
polarization,64,0.2,150,300,0.062975342
polarization,64,0.4,150,300,0.066560676
polarization,64,0.6,150,300,0.074837586
polarization,16,0.2,150,500,0.239078096
polarization,64,0.8,150,300,0.106229343
polarization,16,0.4,150,500,0.240444886
polarization,16,0.6,150,500,0.238144462
polarization,32,0,150,500,0.126280784
polarization,16,0.8,150,500,0.2406295
polarization,32,0.2,150,500,0.126288566
polarization,32,0.4,150,500,0.126585565
polarization,32,0.6,150,500,0.127038179
polarization,4,0,300,500,0.077391337
polarization,32,0.8,150,500,0.132817675
polarization,4,0.2,300,500,0.077116572
polarization,4,0.4,300,500,0.07535534
polarization,8,0,150,500,0.233064784
polarization,16,0,50,500,0.176161199
polarization,16,0.2,50,500,0.17592621
polarization,16,0.4,50,500,0.178270971
polarization,8,0.2,150,500,0.232114371
polarization,16,0.6,50,500,0.184186903
polarization,16,0.8,50,500,0.185940313
polarization,4,0.6,300,500,0.078673735
polarization,8,0.4,150,500,0.234528338
polarization,8,0.6,150,500,0.232530511
polarization,8,0.8,150,500,0.239177487
polarization,4,0.8,300,500,0.074298663
polarization,64,0,150,300,0.234370913
polarization,64,0.2,150,300,0.231402188
polarization,64,0.4,150,300,0.233908671
polarization,64,0.6,150,300,0.240206292
polarization,64,0.8,150,300,0.25558856
polarization,32,0,50,500,0.175645717
polarization,32,0.2,50,500,0.177568459
polarization,32,0.4,50,500,0.174109152
polarization,32,0.6,50,500,0.18412389
polarization,32,0.8,50,500,0.197476084
polarization,64,0,300,300,0.230705058
polarization,64,0.2,300,300,0.229102556
polarization,64,0.4,300,300,0.23064257
polarization,64,0.6,300,300,0.233689797
polarization,64,0.8,300,300,0.232515941
polarization,64,0,150,300,0.193780117
polarization,64,0.2,150,300,0.192732813
polarization,64,0.4,150,300,0.193944634
polarization,64,0.6,150,300,0.199035676
polarization,64,0.8,150,300,0.215087029
polarization,32,0,300,500,0.181175286
polarization,16,0,50,500,0.10796894
polarization,16,0.2,50,500,0.107396587
polarization,16,0.4,50,500,0.107075312
polarization,16,0.6,50,500,0.115032077
polarization,16,0.8,50,500,0.12883664
polarization,32,0.2,300,500,0.180151132
polarization,16,0,150,500,0.198050639
polarization,16,0.2,150,500,0.197317546
polarization,16,0.4,150,500,0.198580436
polarization,32,0.4,300,500,0.18123279
polarization,32,0,150,500,0.085479055
polarization,16,0.6,150,500,0.197868339
polarization,16,0.8,150,500,0.197286723
polarization,32,0.2,150,500,0.085803405
polarization,32,0.4,150,500,0.086051242
polarization,32,0.6,300,500,0.182529019
polarization,32,0.6,150,500,0.085988833
polarization,32,0.8,150,500,0.09572131
polarization,32,0,50,500,0.114225159
polarization,32,0.2,50,500,0.114963705
polarization,32,0.4,50,500,0.115204344
polarization,32,0.6,50,500,0.121875376
polarization,32,0.8,50,500,0.146893699
polarization,32,0.8,300,500,0.187970461
polarization,64,0,150,300,0.13252615
polarization,64,0.2,150,300,0.132860801
polarization,64,0.4,150,300,0.134468778
polarization,64,0.6,150,300,0.141402626
polarization,64,0.8,150,300,0.162911073
polarization,8,0,150,500,0.243336024
polarization,8,0,300,500,0.231139353
polarization,8,0.2,150,500,0.24199446
polarization,8,0.4,150,500,0.243292772
polarization,8,0.6,150,500,0.245903334
polarization,8,0.2,300,500,0.231312191
polarization,8,0.8,150,500,0.245166061
polarization,8,0.4,300,500,0.231013824
polarization,64,0,300,300,0.19103995
polarization,64,0.2,300,300,0.191837583
polarization,8,0.6,300,500,0.231804428
polarization,64,0.4,300,300,0.192468062
polarization,64,0.6,300,300,0.193904485
polarization,8,0.8,300,500,0.229947001
polarization,64,0.8,300,300,0.201943307
polarization,16,0,150,150,0.221237369
polarization,16,0.2,150,150,0.219740004
polarization,16,0.4,150,150,0.221919522
polarization,64,0,150,300,0.077354038
polarization,16,0.6,150,150,0.22187446
polarization,16,0.8,150,150,0.234139227
polarization,64,0.2,150,300,0.078281445
polarization,64,0.4,150,300,0.079848304
polarization,64,0.6,150,300,0.089826852
polarization,64,0.8,150,300,0.117768998
polarization,16,0,150,150,0.156775338
polarization,16,0.2,150,150,0.15620897
polarization,16,0.4,150,150,0.157761454
polarization,16,0.6,150,150,0.157873307
polarization,16,0.8,150,150,0.164641207
polarization,32,0,50,500,0.062353291
polarization,32,0.2,50,500,0.063573421
polarization,32,0.4,50,500,0.068177073
polarization,32,0.6,50,500,0.078058331
polarization,32,0.8,50,500,0.109061816
polarization,16,0,150,150,0.127229527
polarization,16,0.2,150,150,0.128988283
polarization,16,0.4,150,150,0.12999149
polarization,16,0.6,150,150,0.129724818
polarization,16,0.8,150,150,0.139317869
polarization,16,0,150,150,0.069214355
polarization,16,0.2,150,150,0.070285121
polarization,16,0.4,150,150,0.072562544
polarization,16,0.6,150,150,0.076535665
polarization,16,0.8,150,150,0.099059882
polarization,64,0,150,300,0.243627136
